ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
hsa04920	Adipocytokine signaling pathway	32/2249	69/8112	6.902787232187112e-4	0.019672943611733267	0.015743198950602187	10000/5601/5465/5565/6774/948/4794/79602/5599/3953/5602/7124/23305/5571/1374/51094/3667/32/9370/5564/3952/5970/10891/53632/5781/5563/7133/8660/4792/2180/10645/126129	32
hsa04658	Th1 and Th2 cell differentiation	40/2249	92/8112	8.044545752654713e-4	0.02116334344159932	0.016935885795062552	6772/11317/6300/3123/5601/5534/3567/3561/4094/920/915/3458/1432/4794/5599/5532/5602/3111/3108/5970/3596/3516/3932/5530/3566/2625/864/3127/5594/3113/2353/4792/3592/5535/4853/7297/4773/3725/5533/10683	40
hsa05212	Pancreatic cancer	34/2249	76/8112	0.0010577930555506355	0.02485967778718822	0.01989386341849473	6772/578/1870/1021/10000/1643/5879/6198/5601/7039/4087/1029/6774/4089/7046/842/5599/5602/5337/1871/3845/2064/5925/1869/5970/9459/5594/1956/1019/4088/5894/5899/5888/1950	34
hsa04144	Endocytosis	92/2249	251/8112	0.001090336745052115	0.02485967778718822	0.01989386341849473	9525/84313/23325/83737/9798/9765/30846/55048/28964/8218/2263/116983/57154/387/857/138429/4087/9267/26052/8976/51699/829/3134/7456/3561/3798/8724/254122/147179/7046/8853/9829/7037/9559/5584/1211/5869/7251/79720/163/9146/409/23550/5337/7852/22905/1759/382/3800/1213/858/7879/55680/23362/11031/2060/867/10193/22841/8723/10938/10617/23327/58533/4193/10096/10094/9265/23096/112936/128866/1956/5867/26286/408/50807/4088/377/8395/57403/868/30011/3799/10890/3107/8766/51534/91782/5371/9266/11021/51652	92
hsa04120	Ubiquitin mediated proteolysis	56/2249	142/8112	0.001533444838747116	0.032777383428219606	0.026229977504884882	7323/84447/1643/83737/9320/119504/7328/25847/7326/55284/54926/57154/51619/4214/25906/8453/6921/25898/90293/51433/4281/7332/140739/64682/3093/55294/8924/7324/92912/7327/672/27339/10055/329/51529/5071/867/7321/8452/9354/23327/65264/4193/8450/9886/868/8065/8697/7320/51465/23221/89910/26091/5371/23291/26259	56
hsa04660	T cell receptor signaling pathway	43/2249	104/8112	0.001787089893545481	0.0359520437407385	0.028770487450267807	10000/6300/5601/387/5609/5534/5788/3567/2534/920/915/3458/1432/926/4794/5599/5532/5602/3702/7124/3845/5970/2932/5062/3586/5058/56924/3932/5530/5594/1019/1739/2353/5894/4792/868/5535/57144/4773/3725/5533/5063/940	43
hsa04024	cAMP signaling pathway	81/2249	221/8112	0.00210715171820218	0.04003588264584142	0.03203856413640741	4878/170589/2903/2892/10000/5350/491/5879/775/10021/107/5601/387/23439/5465/5143/5500/5908/817/3360/5501/5499/1260/1909/818/2905/338442/116443/5599/135/55811/5602/5139/1906/5337/54714/1387/4886/113/5906/490/5970/486/8843/22800/10411/6662/5058/5142/492/7074/84699/808/4659/116/779/7432/5567/5594/64764/488/10398/2902/483/5727/2353/5894/4792/2893/493/6093/9586/3725/1385/1261/7253/482/776/6751/10846/115	81
hsa04713	Circadian entrainment	40/2249	97/8112	0.002687489835438318	0.04837481703788972	0.03871176494260181	2903/2782/2892/775/107/2788/54331/2785/2786/5592/5579/817/818/2905/55811/113/8863/5330/2776/2793/808/116/5578/5567/5594/8913/2902/2353/2893/4544/2775/3760/2977/55970/51655/1385/5593/10681/776/115	40
hsa05017	Spinocerebellar ataxia	55/2249	143/8112	0.0032183113237964278	0.05503312363691892	0.04404004969405638	6511/5719/2903/2892/10000/11317/6095/5601/23369/6667/3752/5707/25814/5173/342371/5579/9698/5715/5701/2905/116443/5599/5602/3709/4217/55102/9519/4287/6310/55626/30849/7436/5713/2911/90550/11273/5686/5330/3516/5714/2776/5578/6908/6311/488/5688/2902/7416/5693/5704/8678/291/10105/7222/5717	55
hsa04659	Th17 cell differentiation	43/2249	108/8112	0.004166156551976895	0.06784883527505228	0.05429577461223021	6772/3662/246778/6300/6095/3123/5601/5534/4087/3570/6774/3561/4089/7046/920/915/3458/1432/3572/4794/5599/5532/5602/3111/3108/5970/50943/50615/3932/5530/3566/2625/3127/5594/3113/4088/2353/4792/5535/7297/4773/3725/5533	43
hsa04012	ErbB signaling pathway	35/2249	85/8112	0.004943379880565373	0.06960508029462367	0.05570120306741199	10000/6198/5601/2066/7039/5609/1978/3084/5579/817/818/27/5599/1398/5602/3845/2064/10718/2549/2932/5062/867/5058/56924/6416/5578/5594/1956/5894/868/57144/2065/3725/5063/1950	35
hsa05205	Proteoglycans in cancer	74/2249	205/8112	0.004974437784997061	0.06960508029462367	0.05570120306741199	7481/10000/1975/5879/6198/6300/7479/6383/2066/387/857/286/4087/3479/5579/5500/6774/817/2316/5501/5499/818/6608/1432/5829/60/960/7124/3709/3845/2064/1278/967/858/287/3236/7480/2549/836/3693/356/4478/60495/22800/867/5058/5781/3059/7474/4233/7074/4659/4193/8322/5578/3685/5567/5594/1956/4660/6385/54361/5727/2099/5894/6093/7023/7291/2065/10855/2017/2247/23365/3481	74
hsa04928	Parathyroid hormone synthesis, secretion and action	42/2249	106/8112	0.005084867126898328	0.06960508029462367	0.05570120306741199	1591/4208/107/387/6667/9247/5579/5143/8521/10893/1958/860/409/7421/5337/3709/5745/4324/113/56302/4209/5330/5142/2776/84699/4205/11214/5578/2625/5567/5594/64764/1956/1388/408/2353/5894/9586/1385/9368/2768/115	42
hsa05169	Epstein-Barr virus infection	73/2249	202/8112	0.005088090664811672	0.06960508029462367	0.05570120306741199	6772/5719/578/1870/1021/10000/11317/1643/7128/5879/953/6300/3123/7874/5601/5609/5707/811/6774/3134/10454/842/915/930/1432/5701/23586/4794/5599/4939/7187/5602/960/7124/890/1871/637/3111/10018/5925/1869/3108/5970/836/5713/894/9612/2923/3516/898/5714/6891/6416/4193/864/3127/1019/3113/57506/29760/4792/5704/3280/3654/7297/3107/3725/23118/5610/5717/79685/6890/7188	73
hsa05170	Human immunodeficiency virus 1 infection	76/2249	212/8112	0.005440169766501055	0.07098633776525247	0.0568065491504021	578/2782/10000/7465/5879/6198/6300/5601/2788/5609/54331/811/5534/2785/2786/5579/3134/995/10454/6921/1073/842/920/915/1432/5829/5599/1398/5532/5602/7124/7852/3709/3845/637/9582/5970/836/356/2923/5062/5058/56924/2776/6891/2793/808/5530/5578/7133/5594/164/2185/8450/2353/5894/4792/2775/1111/3654/8065/55970/5535/57144/3107/4773/3725/23118/5533/5063/10681/23291/85363/6890/7188/8905	76
hsa05163	Human cytomegalovirus infection	80/2249	225/8112	0.00563433332259559	0.07098633776525247	0.0568065491504021	578/2782/1870/1021/10000/5879/6198/6300/107/2788/387/1978/6667/54331/811/5534/2785/1029/2786/5579/3570/6774/3134/842/6387/1432/5829/1398/5532/7124/7852/3709/1871/3845/637/5734/113/5925/1869/5970/836/2932/356/2923/5330/2776/84699/6891/2793/808/11214/5530/4193/5578/3685/5567/5594/64764/1956/1019/1388/2185/5894/4792/2775/55970/5535/6093/9586/3107/4773/1385/5533/10681/5743/23365/2768/6890/7188/115	80
hsa04380	Osteoclast differentiation	49/2249	128/8112	0.005811746951541138	0.07098633776525247	0.0568065491504021	6772/10000/11027/5879/10326/6300/5601/10288/5609/79168/5534/2534/11024/10454/7046/9846/3458/1432/5599/5532/799/8792/126014/5602/7124/2214/1436/1435/5970/2355/8061/3932/4286/5530/5594/2213/2274/2353/29760/4792/55423/5535/7297/4773/3725/1385/23118/140885/5533	49
hsa05200	Pathways in cancer	173/2249	531/8112	0.006144721348922855	0.07246533452867641	0.0579901107339362	6772/578/7481/2782/1870/9446/1021/10000/1643/1163/2246/2946/5879/6198/2113/107/2056/2263/7479/5601/7039/2788/387/2250/6667/54331/2252/1439/1030/10161/2785/4087/3479/1029/2786/1284/5579/7170/3567/3570/2948/3162/8648/8453/6774/817/324/3561/4089/27436/1909/1630/818/2939/7046/6921/842/1857/6387/6608/3458/6934/3572/367/3568/5599/1398/3728/7187/5602/23401/862/2122/1906/890/5337/7852/26060/1871/3845/1436/637/22798/2846/1387/2064/2322/5734/113/7480/10018/57121/5925/1869/54583/3918/5970/5292/329/836/2932/1728/356/894/8030/8202/2949/867/7296/2057/3596/652/405/5330/4149/898/51176/7474/4233/2776/2324/2793/808/4286/3566/4193/8322/5578/3685/23604/5567/5594/3655/1956/1019/54361/3563/5727/4088/2353/2099/5894/4792/1438/3592/3280/5899/2947/55970/6789/1164/6093/4853/5888/10319/1910/3725/3600/185/10681/1950/5743/5371/4436/10683/2247/23365/3481/2768/7188/4437/115/1612	173
hsa04930	Type II diabetes mellitus	21/2249	46/8112	0.006907234127640093	0.07874246905509706	0.06301336397145348	3643/775/5601/122809/3098/774/5315/5599/5602/7124/3667/9370/6833/777/5594/8660/3767/8913/3099/776/3651	21
hsa04152	AMPK signaling pathway	46/2249	120/8112	0.007166089539761312	0.0790581491160764	0.06326598575001498	10000/23216/3643/6198/5519/1994/6319/1978/3479/148/5565/948/51719/79602/3953/5208/890/5529/5571/1374/51094/5527/3667/32/9370/5564/3952/23411/2998/10891/53632/5525/84699/5563/64764/8660/81617/9586/2203/10890/29904/10645/126129/1385/5522/84335	46
hsa04931	Insulin resistance	42/2249	108/8112	0.00744811536917515	0.07960173300805941	0.06370098671005062	9882/10000/3643/6198/5601/5465/5579/5500/5565/6774/948/6195/5501/5499/6197/10999/5770/5599/133522/5602/7124/5571/1374/3667/32/5564/5970/2932/2998/10891/53632/5781/57761/84699/5563/5836/64764/8660/2673/4792/9586/1385	42
hsa05166	Human T-cell leukemia virus 1 infection	78/2249	222/8112	0.008651143214885002	0.0896573024088082	0.07174791820957259	1870/10000/119504/2113/107/25847/3123/5601/811/1030/5534/4087/1029/4214/25906/3134/3561/4089/1958/4215/7046/920/915/51433/5599/5532/5602/64682/7124/890/1871/3845/3111/9519/1387/113/5925/2005/1869/3108/5970/4488/55697/51529/894/898/8061/84699/6416/3932/5530/3127/5567/5594/64764/6908/1019/3113/821/1388/7416/1739/8379/4088/2353/4792/1111/8697/5535/9586/3107/4773/3725/1385/3600/291/5533/115	78
hsa04725	Cholinergic synapse	43/2249	113/8112	0.010530028392576808	0.10236572506112952	0.08191778552137173	56479/2782/10000/775/107/2788/43/54331/2785/2786/6572/5579/3768/774/2534/817/60482/23533/818/3709/3845/1131/113/5330/9132/2776/84699/2793/5578/779/5567/5594/64764/2353/1137/2775/3760/55970/9586/1385/10681/776/115	43
hsa04625	C-type lectin receptor signaling pathway	40/2249	104/8112	0.010922124602377487	0.10236572506112952	0.08191778552137173	6772/10000/6300/5601/387/5534/10332/1432/5599/5532/5602/338339/7124/3709/30835/3845/5970/2207/22800/3586/5058/5781/93978/808/5530/4193/5594/51266/64581/5894/4792/868/3592/53342/5535/4773/3725/5533/5743/23365	40
hsa04142	Lysosome	49/2249	132/8112	0.011256248528648809	0.10236572506112952	0.08191778552137173	4758/23062/4126/4074/8218/6272/1519/9583/950/3988/5538/26985/5660/427/175/1211/10577/9374/2720/8120/4891/1213/967/1201/26503/50617/135112/9516/8546/2588/23312/23335/6448/2548/164/9114/1511/1497/23545/1515/55353/4668/1200/968/245972/2760/1075/22901/8905	49
hsa04710	Circadian rhythm	15/2249	31/8112	0.011323878694119946	0.10236572506112952	0.08191778552137173	6095/5565/1407/5571/8863/5564/1408/1453/8553/53632/5563/6096/4862/1385/23291	15
hsa05235	PD-L1 expression and PD-1 checkpoint pathway in cancer	35/2249	89/8112	0.011373969451236613	0.10236572506112952	0.08191778552137173	6772/10000/6198/6300/1457/5534/6774/27436/4215/920/915/3458/1432/4794/5532/3845/54106/5970/5781/114609/3932/5530/29126/116071/5594/1956/2353/5894/4792/5535/4773/3725/5533/1950/940	35
hsa04934	Cushing syndrome	56/2249	155/8112	0.01306822330143047	0.1117579177319524	0.08943385229396006	7481/56246/1870/1021/5087/775/949/107/7479/6667/4297/1030/1029/8085/5908/817/324/818/1857/6934/3709/1871/113/7480/3284/5906/5925/1869/2932/405/5330/898/51176/7474/11091/2776/84699/8322/779/3739/5567/5594/64764/1956/57552/1019/54361/8913/1388/5151/9586/51655/1385/185/776/115	56
hsa04014	Ras signaling pathway	80/2249	232/8112	0.013155882893461509	0.1117579177319524	0.08943385229396006	11145/2903/2782/1969/10000/3643/2246/9771/5879/2113/4915/2263/1946/5601/7039/2788/387/2250/54331/2252/2785/3479/2786/5579/5924/5908/8831/4763/9846/5869/27/5599/5602/5337/3845/1436/382/2322/1435/5906/2549/5970/356/284/5863/22800/5062/285/5058/5781/56924/1942/4233/7074/2324/2793/808/8681/100137049/5578/7010/5567/5594/8398/1956/2902/5894/5899/5923/55970/6789/57144/80310/26279/5922/5063/10681/1950/2247/3481	80
hsa04912	GnRH signaling pathway	36/2249	93/8112	0.013640247956490315	0.1117579177319524	0.08943385229396006	775/6300/107/5601/5609/5579/4214/10746/817/1958/818/4215/1432/5599/5602/5337/3709/3845/113/5598/5330/2776/808/6416/8681/100137049/5578/779/5567/5594/1956/2185/5894/3725/776/115	36
hsa04924	Renin secretion	28/2249	69/8112	0.013999519090522829	0.1117579177319524	0.08943385229396006	4878/775/5534/1909/358/5532/5136/5139/1906/3709/5137/5734/3778/5330/2776/808/116/5530/779/5567/2977/5535/1385/185/5533/5593/776/9635	28
hsa04137	Mitophagy - animal	29/2249	72/8112	0.014051434100801032	0.1117579177319524	0.08943385229396006	665/5601/6667/1457/9958/23710/4077/23786/89941/5599/5602/84749/3845/9451/7879/55626/1869/192111/5970/79735/5071/22800/55288/4286/64786/10241/8678/3725/10370	29
hsa03015	mRNA surveillance pathway	37/2249	97/8112	0.016137476598570448	0.12467749058239844	0.09977269175568973	23049/11052/5411/8732/5519/4440/9775/26528/5500/10482/5501/5499/55110/10767/124540/26986/5529/22985/10914/23381/10284/22794/5527/22916/26019/56903/1479/5525/8731/55339/1478/29101/340529/55308/645974/11051/5522	37
hsa05032	Morphine addiction	35/2249	91/8112	0.016539445497336294	0.12467749058239844	0.09977269175568973	2782/2561/107/2788/54331/2785/2786/5579/5143/2564/774/2557/5136/5139/409/5137/113/4988/27115/5142/2793/2569/5578/5567/408/2775/2555/3760/5151/55970/2566/10681/2560/10846/115	35
hsa04722	Neurotrophin signaling pathway	44/2249	119/8112	0.016916482647301282	0.12467749058239844	0.09977269175568973	10000/10019/5879/6300/4915/5601/387/6272/5609/7161/4214/5908/817/6195/6197/818/4215/1432/4794/5599/1398/5602/7531/5663/4217/3845/9500/5906/3667/2549/5598/5970/2932/356/10782/5781/808/5594/5894/4792/3654/3725/57498/2889	44
hsa03018	RNA degradation	31/2249	79/8112	0.017134041103429025	0.12467749058239844	0.09977269175568973	10766/6499/9924/115752/26986/55802/23019/255967/694/1656/4850/23404/57819/219988/7832/4848/9652/25804/9337/246175/23016/51010/57472/131870/87178/340529/645974/54766/80153/2026/2023	31
hsa04110	Cell cycle	46/2249	126/8112	0.01888729428110805	0.133790901772975	0.1070656646998261	1870/1021/7465/119504/10971/25847/5001/5111/1030/4087/1029/25906/4089/995/8556/51433/10926/64682/7531/890/10274/1871/1387/5934/4173/5925/4176/1869/2932/51529/894/8555/898/10735/1875/8243/4193/1019/8379/4088/1111/8697/902/5591/7529/5000	46
hsa04925	Aldosterone synthesis and secretion	37/2249	98/8112	0.019168871891449637	0.133790901772975	0.1070656646998261	4878/491/775/949/107/23439/5579/817/8536/57118/818/747/3709/113/3284/490/5330/492/2776/84699/808/5578/779/5567/64764/5587/8913/1388/483/493/9586/1385/185/482/776/1585/115	37
hsa04211	Longevity regulating pathway	34/2249	89/8112	0.020021642878708664	0.1349813772338272	0.10801833819881523	10000/3643/6198/107/1978/3479/5565/847/79602/26060/83667/3845/5571/51094/113/3667/9370/5564/5970/23411/10891/53632/84699/5563/5567/64764/8660/1388/9586/10645/1385/27244/84335/115	34
hsa05210	Colorectal cancer	33/2249	86/8112	0.020276714102962806	0.1349813772338272	0.10801833819881523	578/10000/1643/5879/6198/5601/7039/387/4087/324/4089/1630/7046/842/6934/5599/5602/26060/3845/10018/836/2932/51176/5594/1956/4088/2353/5894/5899/3725/1950/4436/4437	33
hsa04340	Hedgehog signaling pathway	23/2249	56/8112	0.021073459760447024	0.1349813772338272	0.10801833819881523	53944/57154/730094/1954/8405/6608/409/57758/23432/1453/2932/894/8452/55733/2121/5567/1455/408/5727/91653/11127/339745/23291	23
hsa04520	Adherens junction	28/2249	71/8112	0.021193902181378167	0.1349813772338272	0.10801833819881523	3643/5879/5818/10163/51701/387/5819/1457/8976/2534/4089/7046/5770/6934/60/10810/1387/2064/81607/5787/7525/51176/4233/5594/1956/25945/4088/2241	28
hsa05321	Inflammatory bowel disease	26/2249	65/8112	0.021312849036920083	0.1349813772338272	0.10801833819881523	6772/6095/3123/4087/3567/6774/3561/4094/7100/3458/7124/3111/3108/5970/50943/3586/3596/50615/3566/2625/3127/3113/4088/3592/3725/64127	26
hsa04020	Calcium signaling pathway	81/2249	240/8112	0.02195017331977963	0.13649016864299332	0.10922574283526706	2903/5350/2246/491/775/107/4915/2263/2066/444/2250/2252/5534/89869/5724/5255/5579/148/774/817/8536/10800/3360/57118/3706/1909/818/2905/84812/57620/135/5532/5136/7852/3709/6786/5137/2064/1131/113/2668/3707/490/3358/2911/90550/5261/777/5330/492/4233/6543/2776/2324/808/5025/5530/5578/779/5737/5567/1956/488/8913/2902/2185/7416/493/5535/55283/1910/2065/80310/291/185/5533/10105/1950/776/2247/115	81
hsa04218	Cellular senescence	55/2249	156/8112	0.02290243838942152	0.13986846302111	0.11192921017386458	28996/1870/1021/10000/132660/2113/6300/1978/1030/5534/4087/1029/5500/3134/5501/5499/7046/1432/5532/890/3709/1871/3845/5934/5925/678/1869/5970/23411/894/90550/22800/898/1875/808/55957/5530/4193/5810/5594/1019/7416/4088/5894/1111/5535/204851/5928/3107/4773/291/5533/776/23291/824	55
hsa04726	Serotonergic synapse	42/2249	115/8112	0.023920852275956025	0.14245789718341387	0.11400139509906927	2782/2561/775/3359/2788/54331/2785/2786/5579/774/3360/246/1558/3709/285242/3845/1559/3358/1573/836/10411/6570/6571/5330/2776/2793/8681/100137049/5578/779/5567/5594/1557/5894/2775/3760/55970/6532/10681/5743/776/2560	42
hsa04668	TNF signaling pathway	41/2249	112/8112	0.024449475356216565	0.14245789718341387	0.11400139509906927	10000/83737/7128/6300/5601/5609/3976/843/10454/1432/6372/5599/9530/6374/7187/5602/1906/7124/4217/1435/192111/5970/329/836/84699/6416/7133/5594/64764/8837/1388/2353/4792/9586/3725/1385/23118/3600/5743/64127/7188	41
hsa04114	Oocyte meiosis	47/2249	131/8112	0.024576069981933974	0.14245789718341387	0.11400139509906927	22849/119504/10971/5519/6300/107/25847/5534/89869/3479/5500/25906/817/6195/5501/5499/995/80315/6197/818/1432/367/51433/5532/64682/7531/5529/3709/113/5527/51529/898/5525/808/8243/5530/5567/5594/8379/9748/8697/5535/5241/5533/23291/7529/115	47
hsa04721	Synaptic vesicle cycle	30/2249	78/8112	0.025199949803360756	0.1436397138791563	0.11494713945392628	6511/8218/57030/26052/6572/112755/6529/774/6536/6506/1211/163/1759/1213/339302/50617/6844/523/6570/6571/5864/6857/526/6507/9296/9114/23545/6532/6512/245972	30
hsa04390	Hippo signaling pathway	55/2249	157/8112	0.025983460206222282	0.14567776050045933	0.11657807857839161	7481/286204/2246/10971/5519/7479/9231/1742/4087/7161/659/5500/7159/324/4089/5501/5499/8463/7046/1857/658/5584/25937/6934/60/154796/79981/1490/7531/1740/26524/7480/1453/329/2932/894/7003/652/3993/51176/7474/8322/54361/1739/4088/92597/3397/166824/23418/4771/122786/23291/5522/7529/4092	55
hsa04310	Wnt signaling pathway	58/2249	167/8112	0.027053563083268426	0.14923094474964196	0.11942150087690646	56998/7481/84133/23002/5879/7090/7479/51701/5601/387/1457/5534/5579/817/324/4089/7088/818/1857/6934/5599/5532/64840/5602/23401/5663/1501/1387/7480/6425/2932/894/6422/5330/51176/7474/8061/144165/5530/8322/5578/9350/5567/2487/81839/54361/4088/23500/7091/5535/166336/64321/27123/4773/3725/5533/23291/59352	58
hsa04922	Glucagon signaling pathway	39/2249	107/8112	0.02969355885422414	0.16051877194924283	0.12845454203386622	55671/10000/160287/5534/5255/5465/5565/817/5315/818/5531/5532/3709/3945/5571/1374/1387/32/5564/23411/2998/5261/10891/53632/5330/2776/84699/5563/808/5836/5530/5567/64764/5535/9586/2203/126129/1385/5533	39
hsa04960	Aldosterone-regulated sodium reabsorption	16/2249	37/8112	0.030424918707746395	0.16051877194924283	0.12845454203386622	3643/3479/23439/5579/3845/3667/486/23327/5578/5594/6340/483/4306/6446/482/6338	16
hsa04371	Apelin signaling pathway	49/2249	139/8112	0.030507953733043228	0.16051877194924283	0.12845454203386622	2782/10000/4208/6198/107/2788/54331/2785/4087/2786/5565/4089/23533/1958/7046/8862/55811/1490/10365/3709/3845/5571/113/30849/5564/22800/10891/53632/4209/5330/7019/6543/2776/5563/2793/808/4205/5567/5594/4899/4088/10014/5894/55970/8678/185/10681/100271849/115	49
hsa04727	GABAergic synapse	33/2249	89/8112	0.03378254868606573	0.17331095548909442	0.1386914386801002	2782/2561/775/107/2788/54331/2785/2786/54407/5579/2564/6529/774/23710/2744/2557/2572/113/18/2793/2569/5578/779/5567/2775/9001/2555/55970/2566/10681/776/2560/115	33
hsa04530	Tight junction	58/2249	169/8112	0.0341720541532255	0.17331095548909442	0.1386914386801002	57826/57530/5879/5519/51762/5601/387/5609/5111/4628/58494/4214/5565/154810/5584/60/154796/5599/5602/93643/4217/1740/5571/5872/2064/5906/5564/51735/4478/53632/3993/3059/9181/9693/7074/5563/23327/10686/53842/10096/10094/9073/5567/1019/10398/1739/11149/6093/3725/9368/4771/4637/776/2017/909/5522/51208/9080	58
hsa04911	Insulin secretion	32/2249	86/8112	0.034459488225901815	0.17331095548909442	0.1386914386801002	775/107/23439/5579/3782/817/818/1131/27445/113/3778/6844/6833/486/5330/5864/2776/84699/116/5578/779/5567/64764/3767/1388/483/9586/1385/482/776/3651/115	32
hsa04068	FoxO signaling pathway	46/2249	131/8112	0.03760542535952945	0.185630917982036	0.14855044221400232	10000/3643/6300/51701/7874/5601/9140/114907/1030/3479/5565/23710/6774/4089/7046/1432/847/604/5599/5602/10365/80854/3845/5571/1387/5934/10018/3667/5564/23411/356/894/2911/53632/3586/5563/4193/10769/5594/1956/8660/4088/5894/6789/6446/1950	46
hsa04927	Cortisol synthesis and secretion	25/2249	65/8112	0.038725239127394305	0.185630917982036	0.14855044221400232	56246/5087/775/949/107/6667/3709/113/3284/5330/2776/84699/779/3739/5567/64764/57552/8913/1388/5151/9586/1385/185/776/115	25
