ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
hsa04066	HIF-1 signaling pathway	9/294	109/8112	0.017141960459805063	0.29343002904725135	0.273846798676762	3480/285/3460/817/6198/5054/2321/54583/7037	9
hsa05220	Chronic myeloid leukemia	7/294	76/8112	0.01978611634658233	0.3116753965553111	0.29087448837500546	4088/4893/1399/7042/613/7048/4193	7
hsa04350	TGF-beta signaling pathway	8/294	94/8112	0.020349939981274608	0.3116753965553111	0.29087448837500546	4088/9372/4090/7042/91/92/6198/7048	8
hsa05414	Dilated cardiomyopathy	8/294	96/8112	0.022796729007788438	0.3316924070633218	0.30955558336891664	60/776/71/3696/7042/7170/7171/782	8
hsa04921	Oxytocin signaling pathway	11/294	154/8112	0.024004382371006498	0.33263215571251864	0.31043261412128703	60/5530/776/71/4893/3768/5321/817/57118/782/5571	11
hsa04933	AGE-RAGE signaling pathway in diabetic complications	8/294	100/8112	0.028298974863018925	0.37395736838383226	0.3489998229084056	4088/4893/51196/7042/2308/5054/7048/1432	8
hsa05166	Human T-cell leukemia virus 1 infection	14/294	222/8112	0.030835756642091743	0.37395736838383226	0.3489998229084056	2005/9519/5530/4088/83660/4893/83447/7042/4214/9586/996/23373/4215/7048	14
hsa04919	Thyroid hormone signaling pathway	9/294	121/8112	0.03130504095851549	0.37395736838383226	0.3489998229084056	23439/60/71/4893/51196/9969/2308/8648/4193	9
hsa05161	Hepatitis B	11/294	162/8112	0.03318799800769646	0.37395736838383226	0.3489998229084056	4088/4893/7042/114609/4214/843/9586/1654/7048/10971/1432	11
hsa04550	Signaling pathways regulating pluripotency of stem cells	10/294	143/8112	0.03469028737848909	0.37395736838383226	0.3489998229084056	3480/4088/4893/4090/8323/91/92/8324/84333/1432	10
hsa05131	Shigellosis	15/294	247/8112	0.0346970754170566	0.37395736838383226	0.3489998229084056	60/83660/71/51196/382/1399/5829/4671/7311/2308/6198/10096/1432/10627/4193	15
hsa05031	Amphetamine addiction	6/294	69/8112	0.03831735190650666	0.3924080711187166	0.36621914396320815	5530/776/1644/817/9586/2890	6
hsa04144	Endocytosis	15/294	251/8112	0.03912243468332705	0.3924080711187166	0.36621914396320815	3480/1601/4088/9372/23327/23362/163/832/382/10096/2060/7048/7037/4193/5878	15
hsa04211	Longevity regulating pathway	7/294	89/8112	0.0421093175617621	0.3924080711187166	0.36621914396320815	3480/4893/3667/9586/2308/6198/5571	7
hsa04714	Thermogenesis	14/294	232/8112	0.04231687052409665	0.3924080711187166	0.36621914396320815	60/71/4893/51241/155/55818/9586/11343/6198/4711/5571/1353/1432/2182	14
hsa04520	Adherens junction	6/294	71/8112	0.043151403009618325	0.3924080711187166	0.36621914396320815	3480/60/4088/71/7525/7048	6
hsa04137	Mitophagy - animal	6/294	72/8112	0.045705584062553456	0.4030401503697896	0.376141648744459	23710/11345/4893/64786/10370/7311	6
hsa04912	GnRH signaling pathway	7/294	93/8112	0.0513471022136059	0.4394707865929211	0.41014094028205333	776/4893/5321/817/4214/4215/1432	7
hsa04810	Regulation of actin cytoskeleton	13/294	218/8112	0.05322441924364039	0.44252302856855297	0.41298947864238256	60/71/4893/3696/85464/1399/5829/57144/10096/2245/80310/1073/10627	13
hsa04510	Focal adhesion	12/294	201/8112	0.06127478061409245	0.4609184725294919	0.4301572288392437	3480/60/83660/2317/71/3696/1399/5829/57144/2321/80310/10627	12
hsa04370	VEGF signaling pathway	5/294	59/8112	0.06176501494559074	0.4609184725294919	0.4301572288392437	5530/4893/5321/5829/1432	5
hsa04666	Fc gamma R-mediated phagocytosis	7/294	97/8112	0.06177257879261232	0.4609184725294919	0.4301572288392437	382/1399/5321/4082/6198/10096/1073	7
hsa05215	Prostate cancer	7/294	97/8112	0.06177257879261232	0.4609184725294919	0.4301572288392437	3480/4893/2078/9586/2308/80310/4193	7
hsa00790	Folate biosynthesis	3/294	26/8112	0.0662799316578478	0.4821865028108428	0.4500058517822298	4338/231/10243	3
hsa05225	Hepatocellular carcinoma	10/294	168/8112	0.0841238680716181	0.5970742831424602	0.5572261351085359	3480/60/4088/71/4893/7042/8323/8324/6198/7048	10
hsa04911	Insulin secretion	6/294	86/8112	0.0912641700563593	0.6176249648000128	0.5764052845664798	23439/776/817/9586/116/27345	6
hsa05210	Colorectal cancer	6/294	86/8112	0.0912641700563593	0.6176249648000128	0.5764052845664798	4088/5366/4893/7042/6198/7048	6
hsa00565	Ether lipid metabolism	4/294	49/8112	0.10065337515896534	0.6656848220740662	0.6212576744261497	85465/5321/5049/7368	4
hsa05211	Renal cell carcinoma	5/294	69/8112	0.1043184800014143	0.6734806947167863	0.6285332582272775	4893/1399/7042/57144/54583	5
hsa05110	Vibrio cholerae infection	4/294	50/8112	0.10646086583151948	0.6734806947167863	0.6285332582272775	10952/533/60/71	4
hsa05120	Epithelial cell signaling in Helicobacter pylori infection	5/294	70/8112	0.10921306341602151	0.6761915202991969	0.6310631659873136	533/150084/6868/50848/1432	5
hsa05152	Tuberculosis	10/294	180/8112	0.11824736039046685	0.7039519980032729	0.6569709368234559	533/5530/4802/3460/7042/114609/817/843/1432/5878	10
hsa05132	Salmonella infection	13/294	249/8112	0.11853487251601502	0.7039519980032729	0.6569709368234559	60/2317/71/382/6281/4646/114609/4671/64746/10096/1432/10627/5878	13
hsa05214	Glioma	5/294	75/8112	0.1352975669345444	0.7114076063514353	0.6639289652330269	3480/4893/817/57118/4193	5
hsa00511	Other glycan degradation	2/294	18/8112	0.1370225704855501	0.7114076063514353	0.6639289652330269	175/2519	2
hsa03015	mRNA surveillance pathway	6/294	97/8112	0.13954328192025856	0.7114076063514353	0.6639289652330269	9887/1479/2521/11052/55339/55110	6
hsa04722	Neurotrophin signaling pathway	7/294	119/8112	0.14045616615385673	0.7114076063514353	0.6639289652330269	4893/3667/1399/817/4214/4215/1432	7
hsa04935	Growth hormone synthesis, secretion and action	7/294	119/8112	0.14045616615385673	0.7114076063514353	0.6639289652330269	776/4893/3667/1399/4214/9586/1432	7
hsa00350	Tyrosine metabolism	3/294	36/8112	0.1405768383282661	0.7114076063514353	0.6639289652330269	130/1644/81889	3
hsa04152	AMPK signaling pathway	7/294	120/8112	0.1448506119881368	0.7114076063514353	0.6639289652330269	3480/3667/51552/9586/2308/6198/5571	7
hsa05100	Bacterial invasion of epithelial cells	5/294	77/8112	0.1464437272620683	0.7114076063514353	0.6639289652330269	60/71/1399/5829/10096	5
hsa05412	Arrhythmogenic right ventricular cardiomyopathy	5/294	77/8112	0.1464437272620683	0.7114076063514353	0.6639289652330269	60/776/71/3696/782	5
hsa05017	Spinocerebellar ataxia	8/294	143/8112	0.14750096436233434	0.7114076063514353	0.6639289652330269	9519/6311/5682/83447/90550/3516/9698/2890	8
hsa04960	Aldosterone-regulated sodium reabsorption	3/294	37/8112	0.1491266803692012	0.7114076063514353	0.6639289652330269	23439/23327/3667	3
hsa05216	Thyroid cancer	3/294	37/8112	0.1491266803692012	0.7114076063514353	0.6639289652330269	4893/7170/7849	3
hsa00480	Glutathione metabolism	4/294	58/8112	0.1579228084939722	0.7271300886050522	0.6786021445473086	494143/51060/2686/290	4
hsa03018	RNA degradation	5/294	79/8112	0.15796885536433672	0.7271300886050522	0.6786021445473086	1656/9924/694/54464/57819	5
hsa04020	Calcium signaling pathway	12/294	240/8112	0.1616825162819442	0.7271300886050522	0.6786021445473086	5530/776/51196/83447/155/817/57118/90550/5737/3356/2321/80310	12
hsa00100	Steroid biosynthesis	2/294	20/8112	0.16249625241283447	0.7271300886050522	0.6786021445473086	1595/50814	2
hsa04330	Notch signaling pathway	4/294	59/8112	0.16491610257021802	0.7271300886050522	0.6786021445473086	23462/7091/6868/3516	4
hsa04730	Long-term depression	4/294	60/8112	0.17201870757305618	0.7384074872691884	0.6891269007612609	3480/4893/5321/2890	4
hsa04110	Cell cycle	7/294	126/8112	0.17254882864022272	0.7384074872691884	0.6891269007612609	4088/7042/5000/996/8556/10971/4193	7
hsa04261	Adrenergic signaling in cardiomyocytes	8/294	150/8112	0.17736469981971628	0.7452446262486295	0.6955077358370281	23439/776/817/7170/7171/9586/782/1432	8
hsa04380	Osteoclast differentiation	7/294	128/8112	0.18226190980694867	0.7452446262486295	0.6955077358370281	5530/140885/3460/7042/4982/7048/1432	7
hsa03440	Homologous recombination	3/294	41/8112	0.184852153425864	0.7452446262486295	0.6955077358370281	5890/5893/6117	3
hsa04012	ErbB signaling pathway	5/294	85/8112	0.19461018332980737	0.7452446262486295	0.6955077358370281	4893/1399/817/57144/6198	5
hsa04114	Oocyte meiosis	7/294	131/8112	0.19724833320375365	0.7452446262486295	0.6955077358370281	3480/5530/817/996/10971/64506/1432	7
hsa04931	Insulin resistance	6/294	108/8112	0.19733763766716056	0.7452446262486295	0.6955077358370281	3667/9586/2308/6198/8473/5571	6
hsa00440	Phosphonate and phosphinate metabolism	1/294	6/8112	0.19873507658336542	0.7452446262486295	0.6955077358370281	85465	1
hsa04614	Renin-angiotensin system	2/294	23/8112	0.20204718147735284	0.7452446262486295	0.6955077358370281	57486/290	2
hsa04728	Dopaminergic synapse	7/294	132/8112	0.20234973451241453	0.7452446262486295	0.6955077358370281	5530/776/1644/817/9586/1432/2890	7
hsa00071	Fatty acid degradation	3/294	43/8112	0.20348891402893024	0.7452446262486295	0.6955077358370281	130/8310/2182	3
hsa04150	mTOR signaling pathway	8/294	156/8112	0.20491511646778596	0.7452446262486295	0.6955077358370281	3480/2887/4893/3667/8323/8324/6198/10542	8
hsa05203	Viral carcinogenesis	10/294	204/8112	0.2058026394064342	0.7452446262486295	0.6955077358370281	9519/5366/4893/5829/9586/1654/3516/5922/10971/4193	10
hsa04260	Cardiac muscle contraction	5/294	87/8112	0.20743922586302058	0.7452446262486295	0.6955077358370281	23439/776/7170/7171/782	5
hsa00970	Aminoacyl-tRNA biosynthesis	4/294	66/8112	0.21666110477106237	0.7459293871434822	0.6961467964659737	80222/16/123283/283459	4
hsa04727	GABAergic synapse	5/294	89/8112	0.2205377081199238	0.7459293871434822	0.6961467964659737	23710/54407/776/11345/10243	5
hsa04720	Long-term potentiation	4/294	67/8112	0.2243940837997959	0.7459293871434822	0.6961467964659737	5530/4893/817/2890	4
hsa04725	Cholinergic synapse	6/294	113/8112	0.22616973391455036	0.7459293871434822	0.6961467964659737	776/4893/3768/817/9586/1141	6
hsa05135	Yersinia infection	7/294	137/8112	0.22858952872041796	0.7459293871434822	0.6961467964659737	60/71/382/1399/5829/10096/1432	7
hsa00592	alpha-Linolenic acid metabolism	2/294	25/8112	0.2289756906866638	0.7459293871434822	0.6961467964659737	5321/8310	2
hsa04670	Leukocyte transendothelial migration	6/294	114/8112	0.2320961372885837	0.7459293871434822	0.6961467964659737	60/71/5829/50848/1432/10627	6
hsa04726	Serotonergic synapse	6/294	115/8112	0.23807120098750553	0.7459293871434822	0.6961467964659737	776/4893/1644/3751/5321/3356	6
hsa04924	Renin secretion	4/294	69/8112	0.24006721932446834	0.7459293871434822	0.6961467964659737	5530/776/155/116	4
hsa00514	Other types of O-glycan biosynthesis	3/294	47/8112	0.24192012214112174	0.7459293871434822	0.6961467964659737	2589/283464/8473	3
hsa03420	Nucleotide excision repair	3/294	47/8112	0.24192012214112174	0.7459293871434822	0.6961467964659737	5887/5886/6117	3
hsa00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	2/294	26/8112	0.2425336706057316	0.7459293871434822	0.6961467964659737	5281/5277	2
hsa04622	RIG-I-like receptor signaling pathway	4/294	70/8112	0.24799777422801045	0.7459293871434822	0.6961467964659737	4214/843/1654/1432	4
hsa04140	Autophagy - animal	7/294	141/8112	0.2503747215261933	0.7459293871434822	0.6961467964659737	3480/23710/11345/4893/3667/6198/53349	7
hsa04122	Sulfur relay system	1/294	8/8112	0.2558073351215018	0.7459293871434822	0.6961467964659737	4338	1
hsa04936	Alcoholic liver disease	7/294	142/8112	0.2559189150046958	0.7459293871434822	0.6961467964659737	130/114609/2308/8310/5571/728/1432	7
hsa01040	Biosynthesis of unsaturated fatty acids	2/294	27/8112	0.2561247825657593	0.7459293871434822	0.6961467964659737	79071/8310	2
hsa04022	cGMP-PKG signaling pathway	8/294	167/8112	0.2593637082882415	0.7459293871434822	0.6961467964659737	23439/5530/776/3667/83447/155/9586/27345	8
hsa04310	Wnt signaling pathway	8/294	167/8112	0.2593637082882415	0.7459293871434822	0.6961467964659737	56998/5530/4088/817/7091/8323/8324/284654	8
hsa00600	Sphingolipid metabolism	3/294	49/8112	0.26156676791774086	0.7459293871434822	0.6961467964659737	79603/7368/9517	3
hsa05030	Cocaine addiction	3/294	49/8112	0.26156676791774086	0.7459293871434822	0.6961467964659737	1644/1742/9586	3
hsa05218	Melanoma	4/294	72/8112	0.2640231164116105	0.7459293871434822	0.6961467964659737	3480/4893/80310/4193	4
hsa00562	Inositol phosphate metabolism	4/294	73/8112	0.27210853817145364	0.7541293772180286	0.7037995273006019	51196/22908/9562/253430	4
hsa04115	p53 signaling pathway	4/294	73/8112	0.27210853817145364	0.7541293772180286	0.7037995273006019	9540/5366/5054/4193	4
hsa04024	cAMP signaling pathway	10/294	221/8112	0.28045815014078973	0.7626457362871161	0.7117475129754963	23439/776/170589/51196/817/9586/116/6662/8310/2890	10
hsa01522	Endocrine resistance	5/294	98/8112	0.2821815161350419	0.7626457362871161	0.7117475129754963	3480/4893/6198/1432/4193	5
hsa05224	Breast cancer	7/294	147/8112	0.2841514659061733	0.7626457362871161	0.7117475129754963	3480/4893/23462/8323/8324/6198/8648	7
hsa05130	Pathogenic Escherichia coli infection	9/294	197/8112	0.28566455414190944	0.7626457362871161	0.7117475129754963	4644/60/71/382/4646/114609/4671/10096/1432	9
hsa04611	Platelet activation	6/294	124/8112	0.2936988179585484	0.7638125365900909	0.7128364421784895	60/83660/71/5321/1432/10627	6
hsa05226	Gastric cancer	7/294	149/8112	0.29565458122288596	0.7638125365900909	0.7128364421784895	4088/4893/7042/8323/8324/6198/7048	7
hsa04971	Gastric acid secretion	4/294	76/8112	0.2966007444490731	0.7638125365900909	0.7128364421784895	23439/60/71/817	4
hsa05212	Pancreatic cancer	4/294	76/8112	0.2966007444490731	0.7638125365900909	0.7128364421784895	4088/7042/6198/7048	4
hsa00410	beta-Alanine metabolism	2/294	31/8112	0.31043847619434006	0.7736880001395935	0.7220528270429196	8310/55748	2
hsa04710	Circadian rhythm	2/294	31/8112	0.31043847619434006	0.7736880001395935	0.7220528270429196	26224/5571	2
hsa05142	Chagas disease	5/294	102/8112	0.3106128213585971	0.7736880001395935	0.7220528270429196	3460/7042/5054/7048/1432	5
hsa03460	Fanconi anemia pathway	3/294	54/8112	0.3113922489183785	0.7736880001395935	0.7220528270429196	5980/6117/2175	3
hsa05165	Human papillomavirus infection	14/294	331/8112	0.31372915469578017	0.7736880001395935	0.7220528270429196	533/9519/4893/3696/64398/5829/23462/8323/9586/8324/3516/2308/6198/4193	14
hsa01521	EGFR tyrosine kinase inhibitor resistance	4/294	79/8112	0.3213535107434157	0.779014773173473	0.7270240965048146	3480/4893/6198/80310	4
hsa00640	Propanoate metabolism	2/294	32/8112	0.3239202321442963	0.779014773173473	0.7270240965048146	55862/8310	2
hsa04136	Autophagy - other	2/294	32/8112	0.3239202321442963	0.779014773173473	0.7270240965048146	23710/11345	2
hsa04340	Hedgehog signaling pathway	3/294	56/8112	0.33144250153717014	0.7836069700781157	0.7313098147229296	8405/11127/730094	3
hsa04923	Regulation of lipolysis in adipocytes	3/294	56/8112	0.33144250153717014	0.7836069700781157	0.7313098147229296	3667/155/11343	3
hsa00430	Taurine and hypotaurine metabolism	1/294	11/8112	0.33390812470682596	0.7836069700781157	0.7313098147229296	2686	1
hsa00051	Fructose and mannose metabolism	2/294	33/8112	0.33733395495978813	0.7853134471463867	0.732902403196845	55556/231	2
hsa01212	Fatty acid metabolism	3/294	57/8112	0.3414646663535914	0.7886207770547229	0.7359890051731544	79071/8310/2182	3
hsa04922	Glucagon signaling pathway	5/294	107/8112	0.34665696366515486	0.7943084757996856	0.7412971125205964	5530/817/9586/2308/5571	5
hsa04659	Th17 cell differentiation	5/294	108/8112	0.3539054746359313	0.8045819774926251	0.750884970855841	5530/4088/3460/7048/1432	5
hsa05170	Human immunodeficiency virus 1 infection	9/294	212/8112	0.3618520401804577	0.8158879148575717	0.7614363611258945	164/5530/4893/1399/5829/57144/6198/1073/1432	9
hsa05022	Pathways of neurodegeneration - multiple diseases	19/294	476/8112	0.3644860100738293	0.8158879148575717	0.7614363611258945	5530/776/6311/4893/11315/83544/5682/83447/1742/817/90550/8323/2521/8324/7311/4711/53349/1432/2890	19
hsa05200	Pathways in cancer	21/294	531/8112	0.37044426723583235	0.8228952806536428	0.767976062248652	3480/4088/5366/4893/3460/1399/7042/23462/817/8323/7170/8324/2308/7849/613/6198/27436/8648/7048/54583/4193	21
hsa00512	Mucin type O-glycan biosynthesis	2/294	36/8112	0.3770443873782391	0.8263820791125347	0.7712301552216819	256435/2589	2
hsa04910	Insulin signaling pathway	6/294	137/8112	0.37769352756689734	0.8263820791125347	0.7712301552216819	4893/3667/1399/2308/6198/5571	6
hsa04613	Neutrophil extracellular trap formation	8/294	190/8112	0.3837081570515522	0.833276669417923	0.7776646073786369	60/71/1182/83447/3014/728/1184/1432	8
hsa01250	Biosynthesis of nucleotide sugars	2/294	37/8112	0.39006825635018416	0.840813797021508	0.7846987145290254	5238/80146	2
hsa04151	PI3K-Akt signaling pathway	14/294	354/8112	0.40736091037028377	0.8716128749912815	0.8134422924498124	3480/285/4893/3696/3667/9863/9586/6198/2321/10971/80310/1942/1944/4193	14
hsa04120	Ubiquitin mediated proteolysis	6/294	142/8112	0.4103469548928026	0.8716128749912815	0.8134422924498124	23327/4214/55284/7311/996/4193	6
hsa04927	Cortisol synthesis and secretion	3/294	65/8112	0.42075522138602695	0.8729184827047838	0.8146607651938297	3739/776/9586	3
hsa05321	Inflammatory bowel disease	3/294	65/8112	0.42075522138602695	0.8729184827047838	0.8146607651938297	4088/3460/7042	3
hsa00604	Glycosphingolipid biosynthesis - ganglio series	1/294	15/8112	0.4254812481006358	0.8729184827047838	0.8146607651938297	256435	1
hsa04141	Protein processing in endoplasmic reticulum	7/294	171/8112	0.4262317014148934	0.8729184827047838	0.8146607651938297	10952/10956/5887/5886/51726/51009/23190	7
hsa05033	Nicotine addiction	2/294	40/8112	0.4283740445162404	0.8729184827047838	0.8146607651938297	1141/2890	2
hsa04658	Th1 and Th2 cell differentiation	4/294	92/8112	0.4289599416727975	0.8729184827047838	0.8146607651938297	5530/3460/3516/1432	4
hsa00010	Glycolysis / Gluconeogenesis	3/294	67/8112	0.4401339843928238	0.8737329979150079	0.8154209204632736	130/83440/9562	3
hsa05219	Bladder cancer	2/294	41/8112	0.4408623466234395	0.8737329979150079	0.8154209204632736	4893/4193	2
hsa00360	Phenylalanine metabolism	1/294	16/8112	0.4463418771062445	0.8737329979150079	0.8154209204632736	1644	1
hsa04723	Retrograde endocannabinoid signaling	6/294	148/8112	0.44930848407742885	0.8737329979150079	0.8154209204632736	776/11343/4711/1432/2890/747	6
hsa04664	Fc epsilon RI signaling pathway	3/294	68/8112	0.44973104241757833	0.8737329979150079	0.8154209204632736	4893/5321/1432	3
hsa00380	Tryptophan metabolism	2/294	42/8112	0.453199747768799	0.8737329979150079	0.8154209204632736	56267/1644	2
hsa05415	Diabetic cardiomyopathy	8/294	203/8112	0.4559355122398252	0.8737329979150079	0.8154209204632736	4088/3667/83447/7042/817/4711/7048/1432	8
hsa04920	Adipocytokine signaling pathway	3/294	69/8112	0.4592612161945384	0.8737329979150079	0.8154209204632736	3667/5571/2182	3
hsa00450	Selenocompound metabolism	1/294	17/8112	0.46644754510658615	0.8737329979150079	0.8154209204632736	56267	1
hsa04917	Prolactin signaling pathway	3/294	70/8112	0.4687207732975168	0.8737329979150079	0.8154209204632736	4893/2001/1432	3
hsa04713	Circadian entrainment	4/294	97/8112	0.46939246353452235	0.8737329979150079	0.8154209204632736	776/817/116/2890	4
hsa04145	Phagosome	6/294	152/8112	0.4749862412733875	0.8737329979150079	0.8154209204632736	10952/533/60/71/7037/5878	6
hsa00564	Glycerophospholipid metabolism	4/294	98/8112	0.47735888682811745	0.8737329979150079	0.8154209204632736	85465/5321/55500/10162	4
hsa04750	Inflammatory mediator regulation of TRP channels	4/294	98/8112	0.47735888682811745	0.8737329979150079	0.8154209204632736	5321/817/3356/1432	4
hsa05231	Choline metabolism in cancer	4/294	98/8112	0.47735888682811745	0.8737329979150079	0.8154209204632736	4893/5321/6198/80310	4
hsa04962	Vasopressin-regulated water reabsorption	2/294	44/8112	0.47740050401541667	0.8737329979150079	0.8154209204632736	9586/5878	2
hsa04640	Hematopoietic cell lineage	4/294	99/8112	0.48527949949927596	0.8765434507566956	0.8180438064576866	912/290/7066/7037	4
hsa00061	Fatty acid biosynthesis	1/294	18/8112	0.4858254847901763	0.8765434507566956	0.8180438064576866	2182	1
hsa04934	Cushing syndrome	6/294	155/8112	0.49402175564898154	0.8765434507566956	0.8180438064576866	3739/776/817/8323/9586/8324	6
hsa01524	Platinum drug resistance	3/294	73/8112	0.49664153399093947	0.8765434507566956	0.8180438064576866	5366/5980/4193	3
hsa04930	Type II diabetes mellitus	2/294	46/8112	0.5009393403802244	0.8765434507566956	0.8180438064576866	776/3667	2
hsa04916	Melanogenesis	4/294	101/8112	0.5009742499866743	0.8765434507566956	0.8180438064576866	4893/817/8323/8324	4
hsa01210	2-Oxocarboxylic acid metabolism	1/294	19/8112	0.5045019497607333	0.8765434507566956	0.8180438064576866	1431	1
hsa04914	Progesterone-mediated oocyte maturation	4/294	102/8112	0.5087441042163917	0.8765434507566956	0.8180438064576866	3480/996/64506/1432	4
hsa04973	Carbohydrate digestion and absorption	2/294	47/8112	0.5124513056352957	0.8765434507566956	0.8180438064576866	23439/776	2
hsa03320	PPAR signaling pathway	3/294	75/8112	0.514843064961783	0.8765434507566956	0.8180438064576866	345/8310/2182	3
hsa04918	Thyroid hormone synthesis	3/294	75/8112	0.514843064961783	0.8765434507566956	0.8180438064576866	23439/9586/7849	3
hsa04217	Necroptosis	6/294	159/8112	0.5190369632907565	0.8765434507566956	0.8180438064576866	3460/5321/83447/817/3014/90865	6
hsa05133	Pertussis	3/294	76/8112	0.5238119274486068	0.8765434507566956	0.8180438064576866	114609/1073/1432	3
hsa04625	C-type lectin receptor signaling pathway	4/294	104/8112	0.524118764369983	0.8765434507566956	0.8180438064576866	5530/4893/1432/4193	4
hsa04660	T cell receptor signaling pathway	4/294	104/8112	0.524118764369983	0.8765434507566956	0.8180438064576866	5530/4893/57144/1432	4
hsa05140	Leishmaniasis	3/294	77/8112	0.5326896329041145	0.8783877576951827	0.8197650261723897	3460/7042/1432	3
hsa00520	Amino sugar and nucleotide sugar metabolism	2/294	49/8112	0.5349460061546703	0.8783877576951827	0.8197650261723897	5238/80146	2
hsa04721	Synaptic vesicle cycle	3/294	78/8112	0.5414739834216902	0.8783877576951827	0.8197650261723897	533/163/6506	3
hsa00270	Cysteine and methionine metabolism	2/294	50/8112	0.5459242920508378	0.8783877576951827	0.8197650261723897	56267/23382	2
hsa04210	Apoptosis	5/294	136/8112	0.5513852062676103	0.8783877576951827	0.8197650261723897	60/5366/71/4893/843	5
hsa03013	Nucleocytoplasmic transport	4/294	108/8112	0.5541576069658503	0.8783877576951827	0.8197650261723897	23039/5903/57187/55110	4
hsa00340	Histidine metabolism	1/294	22/8112	0.5565710741964409	0.8783877576951827	0.8197650261723897	55748	1
hsa00900	Terpenoid backbone biosynthesis	1/294	22/8112	0.5565710741964409	0.8783877576951827	0.8197650261723897	116150	1
hsa04913	Ovarian steroidogenesis	2/294	51/8112	0.5567208839499995	0.8783877576951827	0.8197650261723897	3480/5321	2
hsa03008	Ribosome biogenesis in eukaryotes	4/294	109/8112	0.5615098591673351	0.8783877576951827	0.8197650261723897	55272/10775/54464/29102	4
hsa05014	Amyotrophic lateral sclerosis	13/294	364/8112	0.5631977942112811	0.8783877576951827	0.8197650261723897	60/5530/6311/71/6506/83544/5682/90550/5903/2521/4711/1432/2890	13
hsa04371	Apelin signaling pathway	5/294	139/8112	0.5709786436790748	0.8783877576951827	0.8197650261723897	4088/4893/6198/5054/5571	5
hsa03060	Protein export	1/294	23/8112	0.5726857965927632	0.8783877576951827	0.8197650261723897	10952	1
hsa03430	Mismatch repair	1/294	23/8112	0.5726857965927632	0.8783877576951827	0.8197650261723897	6117	1
hsa04964	Proximal tubule bicarbonate reclamation	1/294	23/8112	0.5726857965927632	0.8783877576951827	0.8197650261723897	23439	1
