ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
hsa05212	Pancreatic cancer	16/569	76/8112	5.773510009141681e-5	0.0013812012406485099	0.0010051049813485518	7422/10000/675/1021/5295/5602/578/10928/6199/998/208/6198/7042/5291/5601/5898	16
hsa04660	T cell receptor signaling pathway	19/569	104/8112	9.441518172100724e-5	0.002097365822516661	0.0015262604563922226	29851/10000/4773/5295/4893/5602/3458/2353/4775/998/208/2932/387/9402/5291/2534/5601/57144/5530	19
hsa04211	Longevity regulating pathway	17/569	89/8112	1.2381819557809667e-4	0.0025671639216525376	0.001868134178897599	9470/10000/1386/3479/5295/4893/9586/5565/143686/23411/2309/6199/208/10645/6198/10891/5291	17
hsa04014	Ras signaling pathway	32/569	232/8112	1.6172907753222432e-4	0.00314360894453261	0.002287615241409752	7422/10000/3479/56034/1946/4908/5295/4893/5602/55970/808/10928/2113/998/2549/4763/208/5155/5154/22800/7074/387/5291/5601/5159/59345/57144/54331/5906/25/3363/5898	32
hsa04218	Cellular senescence	24/569	156/8112	2.0412742207409648e-4	0.003734331074414353	0.002717485804701594	677/10000/4773/5728/4605/894/1021/5295/4893/808/83447/23411/54822/4775/2309/2113/890/208/4193/7042/22800/5291/5530/1017	24
hsa04152	AMPK signaling pathway	20/569	120/8112	2.3081206719086534e-4	0.003804020400199605	0.0027681989712063466	10000/3479/5295/9586/5565/23411/51719/2309/890/6199/3156/208/148/10645/6198/6720/10891/5291/3952/51552	20
hsa04012	ErbB signaling pathway	16/569	85/8112	2.323999601408119e-4	0.003804020400199605	0.0027681989712063466	10000/1839/5295/4893/5602/6199/2549/208/2932/6198/5291/5601/57144/25/818/9542	16
hsa05211	Renal cell carcinoma	14/569	69/8112	2.5086341423131194e-4	0.003900926091296901	0.002838717582091162	7422/10000/5295/4893/2113/998/2549/208/5155/7042/5291/57144/5906/405	14
hsa05210	Colorectal cancer	16/569	86/8112	2.6741382288807537e-4	0.003960271377056735	0.0028819033544328927	10000/27113/5295/4893/5602/578/2353/6199/208/2932/6198/7042/387/5291/5601/5898	16
hsa04728	Dopaminergic synapse	21/569	132/8112	3.1519866163844194e-4	0.004455762898616157	0.0032424742704433027	10000/1386/5602/55970/808/9586/2353/773/208/2932/775/3798/5601/2892/59345/54331/5530/2893/1816/1812/818	21
hsa05218	Melanoma	14/569	72/8112	3.988976426029432e-4	0.005393789863022406	0.003925079778472897	10000/3479/5728/56034/1021/5295/4893/578/208/5155/4193/5154/5291/5159	14
hsa01524	Platinum drug resistance	14/569	73/8112	4.624838483721082e-4	0.005993019868488569	0.004361141552631722	2941/10000/27113/5295/5980/1317/841/578/329/208/653689/4193/5291/538	14
hsa05146	Amoebiasis	17/569	102/8112	6.676392393396141e-4	0.0083054321373848	0.006043892061390191	1281/1277/1282/1278/1287/3908/1286/910/5295/1284/3915/1285/3458/1288/5272/7042/5291	17
hsa05205	Proteoglycans in cancer	27/569	205/8112	0.001063775448770103	0.012309281597182635	0.008957507339293506	1277/1278/7422/858/10000/3479/1839/5295/4893/6199/998/3688/2549/208/6198/4193/3339/7042/22800/8322/7074/387/5291/288/7855/818/9475	27
hsa05215	Prostate cancer	16/569	97/8112	0.0010686514569901323	0.012309281597182635	0.008957507339293506	10000/3479/5728/56034/5295/4893/9586/208/5155/2932/4193/5154/5291/5159/6692/1017	16
hsa01522	Endocrine resistance	16/569	98/8112	0.0011964845616638446	0.013035364097684977	0.009485880118471046	10000/3479/1839/5295/4893/5602/2353/6199/208/8202/6198/4193/5291/9611/5601/4853	16
hsa04150	mTOR signaling pathway	22/569	156/8112	0.0012384473802464827	0.013035364097684977	0.009485880118471046	9470/7132/10000/528/6446/3479/5728/4040/51256/5295/4893/51719/6199/208/2932/55004/6198/8322/387/5291/523/7855	22
hsa04931	Insulin resistance	17/569	108/8112	0.0012940113013652063	0.013035364097684977	0.009485880118471046	133522/7132/10000/5728/5295/5602/9586/5565/6199/208/2932/6198/6720/10891/5291/5601/5509	17
hsa04215	Apoptosis - multiple species	8/569	32/8112	0.001300253664100212	0.013035364097684977	0.009485880118471046	7132/27113/5602/841/578/329/56616/5601	8
hsa04022	cGMP-PKG signaling pathway	23/569	167/8112	0.0013412593283791616	0.013035364097684977	0.009485880118471046	3778/10000/1386/4773/23439/808/83447/9586/4775/490/488/208/148/481/493/387/775/5592/27345/5530/10105/1910/9475	23
hsa05225	Hepatocellular carcinoma	23/569	168/8112	0.0014545634351701177	0.013708158434482018	0.009975474914244827	2941/10000/5728/4040/1021/5295/4893/578/8193/6199/23401/2549/208/196528/2932/6599/653689/6198/7042/8322/5291/7855/6595	23
hsa04919	Thyroid hormone signaling pathway	18/569	121/8112	0.0018293025767356869	0.01673273827543525	0.012176472260005348	10000/1734/5295/23439/7068/4893/116931/8850/488/208/8202/2932/481/4193/7067/5291/9611/4853	18
hsa04360	Axon guidance	24/569	182/8112	0.001945778875401459	0.017289635149995822	0.012581728066505676	6091/56896/4773/1946/5295/4893/5361/4775/998/3688/658/2932/1073/387/5291/2534/57144/27289/5530/25/818/1808/103910/9475	24
hsa04550	Signaling pathways regulating pluripotency of stem cells	20/569	143/8112	0.0022437618434056087	0.01904508249375629	0.013859173248121857	10000/6498/3479/9869/5295/3397/4893/92/10336/5978/3670/3976/9314/3720/658/208/2932/8322/5291/7855	20
hsa04625	C-type lectin receptor signaling pathway	16/569	104/8112	0.0022658136728906197	0.01904508249375629	0.013859173248121857	10000/4773/5295/64581/4893/5602/808/841/4775/208/4193/22800/387/5291/5601/5530	16
hsa05031	Amphetamine addiction	12/569	69/8112	0.0027771451884649576	0.022728740884542152	0.01653978436343396	1386/808/9586/23411/2353/775/2892/6804/5530/2893/1812/818	12
hsa04310	Wnt signaling pathway	22/569	167/8112	0.002986965230489208	0.023819132991849838	0.017333266519707957	4773/4040/894/5602/23500/4775/56998/23401/2487/23002/2932/4919/81839/166336/8322/387/6477/5601/7855/5530/818/9475	22
hsa05224	Breast cancer	20/569	147/8112	0.0031170501674680777	0.024194872996945633	0.017606693837682555	10000/3479/5728/675/4040/1021/5295/4893/578/2353/6199/23401/208/8202/2932/6198/8322/5291/4853/7855	20
hsa04024	cAMP signaling pathway	27/569	221/8112	0.0032029588366865526	0.024194872996945633	0.017606693837682555	10000/5295/23439/5602/808/9586/2353/490/488/208/481/493/22800/7074/387/775/5291/5601/5021/2892/11069/5906/2893/1816/1812/818/9475	27
hsa04072	Phospholipase D signaling pathway	20/569	148/8112	0.0033750714653323338	0.024194872996945633	0.017606693837682555	160851/10000/56034/8527/5295/4893/56895/26052/2549/208/5155/5154/22800/387/5291/2534/5159/2914/11069/5898	20
hsa05235	PD-L1 expression and PD-1 checkpoint pathway in cancer	14/569	89/8112	0.0033864267875739437	0.024194872996945633	0.017606693837682555	10000/4773/5728/5295/4893/27436/3458/2353/4775/6199/208/6198/5291/5530	14
hsa04380	Osteoclast differentiation	18/569	128/8112	0.003437236137104358	0.024194872996945633	0.017606693837682555	7132/10000/4773/5295/5602/6688/10990/3458/2353/799/208/7042/23547/2213/5291/2534/5601/5530	18
hsa04213	Longevity regulating pathway - multiple species	11/569	62/8112	0.003503058259053915	0.024194872996945633	0.017606693837682555	10000/3479/5295/4893/5565/23411/2309/6199/208/6198/5291	11
hsa05162	Measles	19/569	139/8112	0.003711491395613039	0.024194872996945633	0.017606693837682555	10000/894/1021/27113/7128/5295/5602/841/578/2353/7187/208/2932/2213/5291/5601/6504/1965/1017	19
hsa05418	Fluid shear stress and atherosclerosis	19/569	139/8112	0.003711491395613039	0.024194872996945633	0.017606693837682555	7422/7132/2941/858/10000/5295/5602/92/808/3458/2353/658/208/5155/653689/5154/387/5291/5601	19
hsa04722	Neurotrophin signaling pathway	17/569	119/8112	0.003734256925573602	0.024194872996945633	0.017606693837682555	10000/4908/5295/4893/5602/808/2309/998/2549/208/2932/387/5291/5601/5906/25/818	17
hsa05163	Human cytomegalovirus infection	27/569	225/8112	0.004112121923989191	0.026004613704974568	0.018923648490673656	7422/7132/10000/1386/4773/1021/5295/4893/55970/808/9586/841/578/4775/6199/208/2932/6198/4193/11214/387/5291/6376/59345/54331/5530/9475	27
hsa04140	Autophagy - animal	19/569	141/8112	0.004353999242792867	0.026004613704974568	0.018923648490673656	10000/5728/5295/4893/5602/9110/79065/6199/208/10645/55255/203228/51100/6198/58476/22800/5291/5601/1965	19
hsa04662	B cell receptor signaling pathway	13/569	82/8112	0.004357968855560481	0.026004613704974568	0.018923648490673656	10000/4773/5295/4893/10990/2353/4775/208/2932/23547/2213/5291/5530	13
hsa04068	FoxO signaling pathway	18/569	131/8112	0.004418646518341078	0.026004613704974568	0.018923648490673656	10000/6446/3479/5728/894/5295/5896/4893/5602/5565/23411/2309/208/4193/7042/5291/5601/1017	18
hsa04115	p53 signaling pathway	12/569	73/8112	0.0044852764524348655	0.026004613704974568	0.018923648490673656	3479/5728/894/8493/1021/27113/143686/841/4193/6477/6241/1017	12
hsa05167	Kaposi sarcoma-associated herpesvirus infection	24/569	194/8112	0.004515270546844459	0.026004613704974568	0.018923648490673656	7422/7132/10000/4773/1021/5295/4893/5602/55970/808/841/578/2353/4775/7187/208/5155/2932/5291/5601/59345/54331/5530/7538	24
hsa04010	MAPK signaling pathway	33/569	294/8112	0.004665425240934711	0.026380859089649003	0.019197443575138046	7422/7132/10000/1386/3479/56034/1946/4908/5494/9448/4893/5602/55970/2353/3556/4775/773/998/4763/208/781/5155/783/7042/1844/5154/22800/775/4137/5601/5159/5906/5530	33
hsa04668	TNF signaling pathway	16/569	112/8112	0.004830341457054855	0.026825646306143928	0.01952111679072921	7132/10000/1386/7128/5295/5602/9586/841/329/2353/3976/7187/208/5291/5601/6376	16
hsa04978	Mineral absorption	10/569	60/8112	0.008276775168491981	0.045159246971947474	0.032862542220235935	23439/1317/54822/490/1811/481/1181/493/79901/538	10
hsa04917	Prolactin signaling pathway	11/569	70/8112	0.008981951016309032	0.048161840794346704	0.035047540263274814	10000/894/5295/4893/5602/2353/2309/208/2932/5291/5601	11
hsa05410	Hypertrophic cardiomyopathy	13/569	90/8112	0.009617993691053853	0.0506982379308093	0.03689328534480961	3908/3479/7168/5565/488/3688/781/783/6443/7042/1605/775/22801	13
hsa05017	Spinocerebellar ataxia	18/569	143/8112	0.010902381604916217	0.05546259338806243	0.04036032350121314	10000/5295/5602/83447/6095/5713/773/6310/488/146227/208/10213/4654/3748/5291/5601/2892/10105	18
hsa04137	Mitophagy - animal	11/569	72/8112	0.011056851414983505	0.05546259338806243	0.04036032350121314	7942/4893/5602/2309/79065/8887/9958/22800/5071/5601/10241	11
hsa05223	Non-small cell lung cancer	11/569	72/8112	0.011056851414983505	0.05546259338806243	0.04036032350121314	10000/1021/5295/4893/27436/578/2309/5915/208/5291/3798	11
hsa04210	Apoptosis	17/569	136/8112	0.014014051770784814	0.06918047778911234	0.050342876035400753	7132/10000/27113/5295/4170/4893/5602/841/578/329/2353/6709/208/56616/5291/5601/1965	17
hsa04530	Tight junction	20/569	169/8112	0.014439946066403416	0.0701691129164291	0.05106230928086735	8531/9076/910/5602/154796/5565/1740/4637/998/3688/50848/10097/58494/7074/387/5601/5906/54566/103910/9475	20
hsa04910	Insulin signaling pathway	17/569	137/8112	0.014996932920354927	0.07025310422516015	0.05112343005046347	9470/10000/5295/10211/4893/5602/808/5565/6199/208/2932/6198/6720/10891/5291/5601/5509	17
hsa05135	Yersinia infection	17/569	137/8112	0.014996932920354927	0.07025310422516015	0.05112343005046347	10000/4773/5295/5602/2353/4775/998/3688/208/2932/10097/7456/387/5291/5601/8976/9475	17
hsa05202	Transcriptional misregulation in cancer	22/569	192/8112	0.015134913128893023	0.07025310422516015	0.05112343005046347	84444/3479/4613/894/905/6688/3206/4291/578/329/8013/890/2118/7490/862/4193/221037/64919/5154/9611/2892/6692	22
hsa05417	Lipid and atherosclerosis	24/569	215/8112	0.015517779531729614	0.07097102109364573	0.05164586067061713	7132/10000/4773/5295/4893/5602/5451/808/841/2353/4775/998/7187/208/3329/2932/387/5291/5601/5906/5530/1965/818/9475	24
hsa05221	Acute myeloid leukemia	10/569	67/8112	0.017567475351207004	0.07918093962645474	0.05762024714736089	10000/5295/4893/6688/890/6199/208/862/6198/5291	10
hsa05100	Bacterial invasion of epithelial cells	11/569	77/8112	0.017841653770725698	0.07926791889565274	0.057683542266256015	858/5295/26052/998/3688/2549/10097/8936/387/5291/8976	11
hsa05161	Hepatitis B	19/569	162/8112	0.018373742197766173	0.08048216652824337	0.05856715452216053	10000/1386/1654/4773/5295/4893/5602/9586/841/2353/4775/890/7187/208/3339/7042/5291/5601/1017	19
hsa05213	Endometrial cancer	9/569	58/8112	0.018707388195886087	0.08080552401278573	0.058802462896425566	10000/5728/5295/4893/578/2309/208/2932/5291	9
hsa04370	VEGF signaling pathway	9/569	59/8112	0.020752732045853404	0.08841232419534806	0.06433795803689232	7422/10000/4773/5295/4893/998/208/5291/5530	9
hsa04920	Adipocytokine signaling pathway	10/569	69/8112	0.021264238950416396	0.08936727450783107	0.06503287872460206	7132/10000/5602/5565/208/23305/10645/10891/5601/3952	10
hsa04015	Rap1 signaling pathway	23/569	210/8112	0.021556602151183255	0.08938804358690657	0.0650479924562021	7422/10000/3479/56034/1946/5295/3397/4893/808/998/3688/1268/208/5155/5154/7074/387/5291/5159/11069/1500/5906/5898	23
hsa05166	Human T-cell leukemia virus 1 infection	24/569	222/8112	0.022093206002659634	0.09040772456351508	0.06579001787495597	7132/10000/1386/4773/5728/894/5295/4893/5602/6688/83447/9586/2353/8850/4775/2113/890/208/7042/5291/5601/5530/7538/1017	24
hsa05170	Human immunodeficiency virus 1 infection	23/569	212/8112	0.023809511903595107	0.09616569093529972	0.0699801101746131	7132/10000/4773/5295/164/4893/5602/55970/808/841/578/2353/4775/6199/208/1073/6198/5291/5601/59345/57144/54331/5530	23
hsa05145	Toxoplasmosis	14/569	112/8112	0.024374436246318996	0.09718525221288728	0.0707220484879701	7132/10000/3908/240/3915/5602/3458/841/329/3688/208/7042/5601/10105	14
hsa04725	Cholinergic synapse	14/569	113/8112	0.026104173230177545	0.10197168659607499	0.07420515355612159	10000/5295/4893/55970/9586/2353/773/208/775/5291/2534/59345/54331/818	14
hsa05132	Salmonella infection	26/569	249/8112	0.026230658931466234	0.10197168659607499	0.07420515355612159	7132/10000/7280/5602/6993/841/578/329/2353/55860/10006/998/347733/208/3836/55207/10097/387/9648/5291/3798/5601/5898/103910/8976/9475	26
hsa00910	Nitrogen metabolism	4/569	17/8112	0.027374344194287966	0.10510396351140194	0.07648452244018081	761/1373/2747/760	4
hsa05226	Gastric cancer	17/569	149/8112	0.031432916263561726	0.1186547966543058	0.08634551118861312	10000/4040/5295/4893/578/6199/23401/2549/5915/208/2932/6198/7042/8322/5291/7855/1017	17
hsa04810	Regulation of actin cytoskeleton	23/569	218/8112	0.03166671421963788	0.1186547966543058	0.08634551118861312	56034/5295/4893/55970/998/3688/10788/10152/5155/10097/1073/5154/22800/8936/7074/387/5291/5159/57144/103910/8976/9475/22801	23
hsa04261	Adrenergic signaling in cardiomyocytes	17/569	150/8112	0.03324282744961276	0.12307761115273295	0.08956400879281634	10000/1386/7168/23439/808/9586/490/488/208/781/148/783/481/493/775/11069/818	17
hsa05414	Dilated cardiomyopathy	12/569	96/8112	0.035491813996499914	0.12985828415189968	0.0944983282878945	3908/3479/7168/488/3688/781/783/6443/7042/1605/775/22801	12
hsa04666	Fc gamma R-mediated phagocytosis	12/569	97/8112	0.03803762675175074	0.13755467348598235	0.10009901776776511	10000/5295/8853/6199/998/208/10097/1073/6198/2213/8936/5291	12
hsa05220	Chronic myeloid leukemia	10/569	76/8112	0.03865989201717371	0.13819800479702327	0.10056717221648334	10000/1021/5295/4893/578/208/4193/7042/5291/25	10
hsa05208	Chemical carcinogenesis - reactive oxygen species	23/569	223/8112	0.03959324365742679	0.1399261224711333	0.1018247295017555	7422/2941/10000/5728/4715/2053/5295/196/4893/5602/83447/2353/2309/516/208/653689/9167/5795/5291/5601/25/10105/405	23
hsa04066	HIF-1 signaling pathway	13/569	109/8112	0.04095391428379164	0.140330412296383	0.10211893262386984	9470/7422/10000/3479/5295/3458/6199/208/229/6198/5291/818/405	13
hsa05207	Chemical carcinogenesis - receptor activation	22/569	212/8112	0.041032659411091923	0.140330412296383	0.10211893262386984	7422/2941/10000/1386/2053/5295/196/4893/688/9586/2353/9314/773/6199/208/3836/653689/6198/775/5291/4853/405	22
hsa04921	Oxytocin signaling pathway	17/569	154/8112	0.04125465157750583	0.140330412296383	0.10211893262386984	4773/4893/808/5565/2353/4637/4775/781/783/10645/57118/387/775/5021/5530/818/9475	17
hsa05412	Arrhythmogenic right ventricular cardiomyopathy	10/569	77/8112	0.041767091755449515	0.140330412296383	0.10211893262386984	3908/488/3688/781/783/6443/1824/1605/775/22801	10
hsa04960	Aldosterone-regulated sodium reabsorption	6/569	37/8112	0.04196375673171581	0.140330412296383	0.10211893262386984	6446/3479/5295/23439/481/5291	6
hsa04932	Non-alcoholic fatty liver disease	17/569	155/8112	0.04345830659033872	0.1437822696765462	0.10463086133172256	7132/10000/4715/5295/5602/5565/841/2353/998/208/2932/6720/9167/5291/5601/3952/1965	17
hsa04664	Fc epsilon RI signaling pathway	9/569	68/8112	0.04683008829152028	0.15330692061750323	0.11156198318755524	10000/240/5295/4893/5602/208/5291/2534/5601	9
hsa03018	RNA degradation	10/569	79/8112	0.04848393439960821	0.15706774581539742	0.1142987488587255	9924/9125/154197/7832/3329/167227/1656/9337/80153/57472	10
hsa04611	Platelet activation	14/569	124/8112	0.051521011932726346	0.16518592485647313	0.12020637618595946	1281/1277/1278/10000/5295/3688/208/387/5291/2534/5592/5906/103910/9475	14
hsa04670	Leukocyte transendothelial migration	13/569	114/8112	0.05540753488689077	0.17583411581452071	0.1279551020481366	9076/5295/998/3688/50848/58494/387/5291/11069/1500/5906/103910/9475	13
hsa05416	Viral myocarditis	8/569	60/8112	0.05688008673853569	0.17868390884529897	0.13002890641983172	3908/841/1525/6443/1605/2534/25/941	8
hsa04520	Adherens junction	9/569	71/8112	0.05893999824461432	0.18330339454075054	0.13339052234307455	5818/5787/998/8936/387/5795/2534/1500/8976	9
hsa05130	Pathogenic Escherichia coli infection	20/569	197/8112	0.05987637312731828	0.18437180240194045	0.1341680064864349	7132/9076/7280/5602/841/578/2353/10006/998/3688/347733/10097/7456/8936/387/2534/5601/25/8976/9475	20
hsa04928	Parathyroid hormone synthesis, secretion and action	12/569	106/8112	0.06689955454018348	0.2039780535489908	0.14843554412940607	1386/4325/4040/1839/9586/2353/5744/9935/11214/387/10893/4929	12
hsa00310	Lysine degradation	8/569	63/8112	0.07190136042872597	0.21283842313483572	0.15488326611605915	84444/84787/64324/9869/83852/51111/219/387893	8
hsa04936	Alcoholic liver disease	15/569	142/8112	0.07214347986645589	0.21283842313483572	0.15488326611605915	7132/10000/5602/5565/841/23411/2309/7187/208/10645/2932/6720/10891/5601/219	15
hsa04071	Sphingolipid signaling pathway	13/569	119/8112	0.07298463927689536	0.21283842313483572	0.15488326611605915	7132/10000/166929/5728/5295/4893/5602/208/387/5291/2534/5601/9475	13
hsa04935	Growth hormone synthesis, secretion and action	13/569	119/8112	0.07298463927689536	0.21283842313483572	0.15488326611605915	10000/1386/3479/5295/4893/5602/9586/2353/208/2932/775/5291/5601	13
hsa04964	Proximal tubule bicarbonate reclamation	4/569	23/8112	0.07322736744510425	0.21283842313483572	0.15488326611605915	23439/2747/760/481	4
hsa04070	Phosphatidylinositol signaling system	11/569	97/8112	0.07641612008925244	0.21722097453434558	0.15807246412213335	160851/5728/8527/5295/808/1040/22908/9110/5297/5291/23262	11
hsa04713	Circadian entrainment	11/569	97/8112	0.07641612008925244	0.21722097453434558	0.15807246412213335	55970/808/2353/8863/775/2892/5592/59345/54331/2893/818	11
hsa04020	Calcium signaling pathway	23/569	240/8112	0.07748761183061367	0.21722097453434558	0.15807246412213335	7422/56034/808/83447/773/490/488/148/5155/444/57118/493/5154/775/5021/5159/5530/1816/1812/3363/818/10105/1910	23
hsa04911	Insulin secretion	10/569	86/8112	0.07752902949618122	0.21722097453434558	0.15807246412213335	3778/1386/23439/9586/481/775/6804/11069/27345/818	10
hsa04925	Aldosterone synthesis and secretion	11/569	98/8112	0.08093074808273475	0.22472734512259382	0.16353487629499971	1386/23439/808/9586/490/481/57118/493/775/4929/818	11
hsa05160	Hepatitis C	16/569	157/8112	0.0834647678576547	0.2297127681746072	0.16716278611453902	7132/10000/9076/1021/5295/4893/6041/3458/841/578/7187/208/2932/5291/1965/1017	16
hsa05164	Influenza A	17/569	171/8112	0.0908166352617684	0.24775415409131554	0.1802915658474627	7132/10000/11100/1021/5295/6041/83447/3458/841/578/7187/79671/208/3836/5291/10241/1965	17
hsa04930	Type II diabetes mellitus	6/569	46/8112	0.10030390901160405	0.2697667493105172	0.19631020850147643	5295/5602/773/775/5291/5601	6
hsa05142	Chagas disease	11/569	102/8112	0.10062039524122186	0.2697667493105172	0.19631020850147643	7132/10000/5295/5602/3458/841/2353/208/7042/5291/5601	11
hsa00512	Mucin type O-glycan biosynthesis	5/569	36/8112	0.10434158533306595	0.27735241913319236	0.20183032700503087	56913/64409/51809/100528030/8693	5
hsa04973	Carbohydrate digestion and absorption	6/569	47/8112	0.10856676364582184	0.2861378262190728	0.20822349851785635	10000/5295/23439/208/481/5291	6
hsa00450	Selenocompound metabolism	3/569	17/8112	0.11210460666895689	0.2906105526131037	0.2114783171833383	22929/56267/51091	3
hsa04144	Endocytosis	23/569	251/8112	0.1121326891111654	0.2906105526131037	0.2114783171833383	381/858/55048/116987/26052/8853/998/2060/84313/8723/10097/51100/30846/4193/10564/7456/138429/11031/387/3798/51028/56904/8976	23
hsa05120	Epithelial cell signaling in Helicobacter pylori infection	8/569	70/8112	0.11547080660795662	0.29568719890235556	0.21517261047218297	528/1839/5602/998/50848/58494/5601/523	8
hsa05169	Epstein-Barr virus infection	19/569	202/8112	0.11599304908709769	0.29568719890235556	0.21517261047218297	10000/894/79685/1021/7128/5295/5602/841/578/5713/890/7187/208/10213/4193/5291/5601/9612/1017	19
hsa00280	Valine, leucine and isoleucine degradation	6/569	48/8112	0.11716781158045259	0.2962535723700874	0.2155847624287318	64087/1629/3158/3157/54511/219	6
hsa05415	Diabetic cardiomyopathy	19/569	203/8112	0.12007667982788185	0.3011600598908972	0.2191552305856927	1281/1277/1278/10000/5728/4715/5295/5602/83447/516/488/208/2932/9167/7042/5291/5601/818/10105	19
hsa04350	TGF-beta signaling pathway	10/569	94/8112	0.12164668168934005	0.302656944043078	0.2202445184270157	2200/3397/92/3458/6199/658/6198/7042/387/7050	10
hsa05203	Viral carcinogenesis	19/569	204/8112	0.12424602644302815	0.3042725833987385	0.22142022484592588	1386/1654/894/1021/5295/4893/9586/841/578/9759/8850/890/998/7187/4193/387/5291/27044/1017	19
hsa05340	Primary immunodeficiency	5/569	38/8112	0.12425279129144629	0.3042725833987385	0.22142022484592588	29851/5896/5994/57379/100	5
hsa05152	Tuberculosis	17/569	180/8112	0.12817805440856875	0.309168766394151	0.22498319436365702	7132/10000/64581/5602/808/3458/841/5994/1054/208/3329/7042/2213/387/5601/5530/818	17
hsa04922	Glucagon signaling pathway	11/569	107/8112	0.1288761068163177	0.309168766394151	0.22498319436365702	10000/1386/808/9586/5565/23411/208/10891/57223/5530/818	11
hsa00650	Butanoate metabolism	4/569	28/8112	0.12923453257633322	0.309168766394151	0.22498319436365702	3158/622/3157/54511	4
hsa04659	Th17 cell differentiation	11/569	108/8112	0.13500264954318242	0.31889261413865005	0.23205927243123972	4773/196/5602/3458/6095/2353/3556/4775/30009/5601/5530	11
hsa00270	Cysteine and methionine metabolism	6/569	50/8112	0.13534991982733702	0.31889261413865005	0.23205927243123972	6611/1788/1789/4144/56267/4143	6
