ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
hsa04144	Endocytosis	36/832	251/8112	0.02329292080640119	0.5556983578371146	0.5354638334382119	8411/112936/84313/440073/829/5869/2264/57403/160/4734/653857/25978/7456/58513/26119/23327/378/409/5584/23527/2869/60682/8766/50807/8395/9230/11059/7879/11021/23111/10890/2868/4193/23362/10617/23396	36
hsa00520	Amino sugar and nucleotide sugar metabolism	10/832	49/8112	0.02479259022998618	0.5556983578371146	0.5354638334382119	2582/5238/10007/9945/5236/4351/2821/91373/64841/1727	10
hsa04068	FoxO signaling pathway	21/832	131/8112	0.02521882073312568	0.5556983578371146	0.5354638334382119	9140/5293/80854/847/5599/6502/5296/10018/92579/8660/114907/3845/10365/6517/5563/6789/53632/3667/1026/4193/23678	21
hsa04141	Protein processing in endoplasmic reticulum	26/832	171/8112	0.025817704064396145	0.5556983578371146	0.5354638334382119	51465/26232/10802/10484/80267/5599/79139/5887/23640/10299/7991/81567/11253/10905/55432/7323/201595/6400/4217/51360/6747/7322/22926/51128/55176/7326	26
hsa04520	Adherens junction	13/832	71/8112	0.026861552040464757	0.5556983578371146	0.5354638334382119	6615/5795/5787/25945/87/8826/83439/117178/7414/2534/4301/999/5818	13
hsa04960	Aldosterone-regulated sodium reabsorption	8/832	37/8112	0.03102894436482961	0.5749313704220589	0.5539965184858765	5293/23439/5296/23327/3845/477/3667/5578	8
hsa04120	Ubiquitin mediated proteolysis	22/832	142/8112	0.03167966632443133	0.5749313704220589	0.5539965184858765	51465/26232/8651/7329/9021/8453/140739/4734/9690/6502/1643/23327/119504/8924/7323/11059/7322/8916/7326/23759/4193/25898	22
hsa04660	T cell receptor signaling pathway	17/832	104/8112	0.03496372176216621	0.5749313704220589	0.5539965184858765	1019/5534/5293/2932/4773/4775/5599/5058/5296/8915/8440/3845/57144/5530/2534/10451/940	17
hsa04810	Regulation of actin cytoskeleton	31/832	218/8112	0.037106432155870485	0.5749313704220589	0.5539965184858765	5305/5217/5293/2264/3655/4659/4478/653857/5058/5296/1073/2245/8396/87/8826/3845/85464/8516/57144/9459/7414/8395/4629/23365/22800/10451/3071/3985/23396/128239/4627	31
hsa04720	Long-term potentiation	12/832	67/8112	0.0380484538626562	0.5749313704220589	0.5539965184858765	5534/5908/817/2891/2915/3845/6196/5530/5566/2903/5578/91860	12
hsa05169	Epstein-Barr virus infection	29/832	202/8112	0.0383716992148454	0.5749313704220589	0.5539965184858765	9134/1019/5293/11047/953/10379/5599/8900/4734/3455/6502/5713/1643/5296/10018/8819/9612/7431/3452/3716/1026/5701/956/836/4193/10454/3383/6892/3718	29
hsa04724	Glutamatergic synapse	18/832	114/8112	0.041455046980367415	0.5749313704220589	0.5539965184858765	9229/5534/2771/2790/2891/2913/57030/2915/2775/54407/2784/2744/5530/3760/6506/5566/2903/5578	18
hsa04950	Maturity onset diabetes of the young	6/832	26/8112	0.04404948660708698	0.5749313704220589	0.5539965184858765	222546/3174/3087/4821/4760/2494	6
hsa04650	Natural killer cell mediated cytotoxicity	20/832	131/8112	0.0447714585399468	0.5749313704220589	0.5539965184858765	5534/5293/4773/3455/5058/5296/6464/3845/5530/3452/117157/6452/2534/10451/4277/836/100507436/3824/3383/5578	20
hsa04920	Adipocytokine signaling pathway	12/832	69/8112	0.04638337811821094	0.5749313704220589	0.5539965184858765	9021/5599/6258/92579/8660/10891/10645/6517/5563/9370/53632/3667	12
hsa00533	Glycosaminoglycan biosynthesis - keratan sulfate	4/832	14/8112	0.047649042851795845	0.5749313704220589	0.5539965184858765	9435/8534/2530/4166	4
hsa04213	Longevity regulating pathway - multiple species	11/832	62/8112	0.04863467786047628	0.5749313704220589	0.5539965184858765	1979/9474/5293/847/5296/8660/3845/5563/53632/3667/5566	11
hsa04140	Autophagy - animal	21/832	141/8112	0.050821159558611405	0.5800622004793232	0.5589405207353632	203228/9140/9474/5293/5599/8678/54541/5296/8660/10645/3845/5563/10010/55102/3667/7879/29982/22800/5566/598/1508	21
hsa04721	Synaptic vesicle cycle	13/832	78/8112	0.052702982940062766	0.5814895784386925	0.5603159238890885	6844/10814/160/2054/57030/245972/6536/534/528/6506/6812/6804/526	13
hsa04010	MAPK signaling pathway	39/832	294/8112	0.05484602092907123	0.5818033505417396	0.5606182706762509	5921/5534/2002/5908/9693/5922/2264/57551/4775/5599/783/5058/5923/409/10746/1945/7786/1944/3845/1946/6196/9175/4763/6789/5530/4217/2066/6722/22800/5566/1850/2065/836/10454/1846/4915/115727/782/5578	39
hsa05225	Hepatocellular carcinoma	24/832	168/8112	0.058431870651592485	0.5818033505417396	0.5606182706762509	2944/196528/1019/2002/2948/5293/2932/6603/1452/7976/4040/1643/10587/5296/6464/3845/8289/83439/6601/1026/55193/598/1728/5578	24
hsa05223	Non-small cell lung cancer	12/832	72/8112	0.06111128567243318	0.5818033505417396	0.5606182706762509	1019/5293/27436/6258/1643/5296/3845/6789/5915/1026/3718/5578	12
hsa04152	AMPK signaling pathway	18/832	120/8112	0.06324919183139817	0.5818033505417396	0.5606182706762509	5293/8900/5296/5862/92579/8660/10891/10645/6517/5563/5519/9230/9370/53632/3667/92335/10890/9586	18
hsa01524	Platinum drug resistance	12/832	73/8112	0.06663869791998503	0.5818033505417396	0.5606182706762509	2944/2067/1317/2948/5293/5296/5980/4217/1026/836/4193/598	12
hsa00220	Arginine biosynthesis	5/832	22/8112	0.06765288250372406	0.5818033505417396	0.5606182706762509	84706/2744/4842/384/2746	5
hsa04211	Longevity regulating pathway	14/832	89/8112	0.06834579283264854	0.5818033505417396	0.5606182706762509	9474/5293/847/5296/8660/10891/10645/3845/5563/9370/53632/3667/5566/9586	14
hsa03015	mRNA surveillance pathway	15/832	97/8112	0.06855084794902672	0.5818033505417396	0.5606182706762509	79869/11052/124540/80335/9939/10914/5411/5519/56903/84305/10767/26019/340529/645974/8731	15
hsa04713	Circadian entrainment	15/832	97/8112	0.06855084794902672	0.5818033505417396	0.5606182706762509	817/2771/2790/2891/51655/2775/8864/5593/2784/3760/5566/2903/4842/5578/91860	15
hsa04150	mTOR signaling pathway	22/832	156/8112	0.07581731828973413	0.599413124922072	0.5775868241417963	96459/5293/2932/7976/389541/54541/4040/6502/5296/1975/57600/3845/6196/534/5563/528/3667/2887/92335/81929/526/5578	22
hsa05014	Amyotrophic lateral sclerosis	46/832	364/8112	0.07730506569833115	0.599413124922072	0.5775868241417963	6432/84134/5217/203228/517/5534/11047/4725/2891/847/79139/8678/11273/1340/25978/5713/9688/10121/10718/4741/125965/55567/55967/2878/51164/10010/5690/4718/348995/5530/7381/4217/55102/55860/2066/6506/29982/5701/22926/2903/836/9782/598/4842/5903/81929	46
hsa05216	Thyroid cancer	7/832	37/8112	0.0787215088106334	0.599413124922072	0.5775868241417963	10342/6258/1643/3845/83439/1026/999	7
hsa03060	Protein export	5/832	23/8112	0.07946823305473129	0.599413124922072	0.5775868241417963	60559/6730/9789/6728/55176	5
hsa04728	Dopaminergic synapse	19/832	132/8112	0.08020917996713821	0.599413124922072	0.5775868241417963	6323/2932/817/2771/2790/2891/5599/409/2775/220074/5519/2784/5530/3760/5566/2903/9586/5578/91860	19
hsa04514	Cell adhesion molecules	21/832	149/8112	0.08176587501047729	0.599413124922072	0.5775868241417963	4267/3655/64115/4684/9369/6614/54413/25945/4099/23114/8516/1272/947/50848/6693/23308/940/999/3383/5818/58494	21
hsa05212	Pancreatic cancer	12/832	76/8112	0.08513412317727524	0.599413124922072	0.5775868241417963	5899/1019/5293/5599/1643/5296/3845/9459/3716/1026/598/5900	12
hsa05220	Chronic myeloid leukemia	12/832	76/8112	0.08513412317727524	0.599413124922072	0.5775868241417963	1019/5293/25/861/1643/5296/9846/6464/3845/1026/4193/598	12
hsa04022	cGMP-PKG signaling pathway	23/832	167/8112	0.08692395769262676	0.599413124922072	0.5775868241417963	4209/5534/2771/491/4773/4775/4659/23439/146/490/8660/150/1909/10242/477/5593/5530/8654/3667/6722/83447/9586/91860	23
hsa05200	Pathways in cancer	64/832	531/8112	0.09252191492938723	0.6249949763597382	0.6022371691429502	2944/6688/9134/5899/367/10342/1019/5733/2002/2948/5293/2932/27436/817/2771/2264/2790/1441/7976/8453/54567/3655/5599/8900/6258/3594/25/861/4040/3714/3455/6502/1643/10587/5296/183/11040/10018/1909/3845/83439/5292/4851/2784/6789/5915/2736/3452/3716/23365/1026/5566/999/836/4193/598/1728/8202/3718/5900/115727/5578/23566/91860	64
hsa04722	Neurotrophin signaling pathway	17/832	119/8112	0.099250972449820965	0.6530392826348558	0.6292603041448921	5293/5908/2932/817/5599/25/10019/4916/5296/6464/3845/6196/4217/3667/11213/4915/91860	17
hsa04974	Protein digestion and absorption	15/832	103/8112	0.10282496210924857	0.6530392826348558	0.6292603041448921	1305/1302/5222/643847/84570/643834/1277/23439/1299/54407/285641/477/153201/120103/23428	15
hsa04910	Insulin signaling pathway	19/832	137/8112	0.10626407706205618	0.6530392826348558	0.6292603041448921	8651/2002/5293/2932/9021/5599/5296/6464/5584/92579/8660/10891/3845/6517/5563/53632/3667/5566/91860	19
hsa04921	Oxytocin signaling pathway	21/832	154/8112	0.10641841730901408	0.6530392826348558	0.6292603041448921	5534/2002/817/2771/4773/4775/4659/783/2775/10645/3845/5563/3768/5530/3760/53632/1026/5566/782/5578/91860	21
hsa01521	EGFR tyrosine kinase inhibitor resistance	12/832	79/8112	0.10653813070175894	0.6530392826348558	0.6292603041448921	5293/2932/5296/6464/10018/3845/4763/3716/2065/598/558/5578	12
hsa04725	Cholinergic synapse	16/832	113/8112	0.11383159379109115	0.6537540945088154	0.6299490877283227	5293/817/2771/2790/5296/2775/3845/3768/2784/1143/3760/2534/56479/5566/9586/5578	16
hsa04923	Regulation of lipolysis in adipocytes	9/832	56/8112	0.11501580835806281	0.6537540945088154	0.6299490877283227	5733/5293/2771/5296/2167/8660/5593/3667/5566	9
hsa04137	Mitophagy - animal	11/832	72/8112	0.11524087698828706	0.6537540945088154	0.6299490877283227	9474/665/5599/8678/3845/9958/64786/7879/22800/598/192111	11
hsa04130	SNARE interactions in vesicular transport	6/832	33/8112	0.11583847331353625	0.6537540945088154	0.6299490877283227	6844/6843/2054/8675/9341/6804	6
hsa04070	Phosphatidylinositol signaling system	14/832	97/8112	0.1185052739290904	0.6537540945088154	0.6299490877283227	5305/5293/117283/5296/8525/8396/23262/160851/8395/253430/55300/23396/5578/91860	14
hsa04666	Fc gamma R-mediated phagocytosis	14/832	97/8112	0.1185052739290904	0.6537540945088154	0.6299490877283227	5293/65108/653857/5058/5296/1073/9846/50807/8395/10451/2212/3985/23396/5578	14
hsa04072	Phospholipase D signaling pathway	20/832	148/8112	0.1207794457737491	0.6553769926411632	0.6315128916211559	5899/5293/11069/2913/5296/183/9846/6464/8525/2915/3845/10554/160851/8395/2534/22800/5900/23396/5578/23566	20
hsa04115	p53 signaling pathway	11/832	73/8112	0.12386384424234057	0.6612731039389472	0.6371943090904786	9134/1019/1643/4194/6241/1026/5054/836/4193/598/25898	11
hsa05410	Hypertrophic cardiomyopathy	13/832	90/8112	0.12851542960850815	0.6752159873081935	0.6506294932561064	70/3655/6443/783/183/1605/1756/8516/5563/53632/7171/7273/782	13
hsa00510	N-Glycan biosynthesis	8/832	50/8112	0.13505607131611794	0.6754459531226649	0.6508510853749959	84920/54344/57171/7991/11253/10905/201595/2530	8
hsa05213	Endometrial cancer	9/832	58/8112	0.1352218503059121	0.6754459531226649	0.6508510853749959	2002/5293/2932/1643/5296/3845/83439/1026/999	9
hsa05167	Kaposi sarcoma-associated herpesvirus infection	25/832	194/8112	0.1361097259406991	0.6754459531226649	0.6508510853749959	1019/5534/5293/2932/2790/4773/10379/4775/5599/8678/3455/5296/148022/3845/83439/2784/5530/3452/3716/1026/4277/836/100507436/3383/91860	25
hsa05032	Morphine addiction	13/832	91/8112	0.13672168839643065	0.6754459531226649	0.6508510853749959	2560/2771/2790/5144/409/2869/2775/2784/3760/5566/2868/5578/2558	13
hsa04024	cAMP signaling pathway	28/832	221/8112	0.13937393508375265	0.67842312518709	0.6537198503154343	5733/5293/5908/817/2771/11069/491/2891/5599/6662/4659/5144/23439/5058/5296/490/1909/7432/1260/477/22800/5566/10451/2903/4301/9586/51/91860	28
hsa05214	Glioma	11/832	75/8112	0.1421486442047413	0.6819014671270923	0.6570715361409095	1019/5293/817/1643/5296/6464/3845/1026/4193/5578/91860	11
hsa05221	Acute myeloid leukemia	10/832	67/8112	0.1443514008795411	0.6825759098732587	0.6577214205488865	6688/5293/8900/861/5296/11040/3845/83439/8864/5292	10
hsa04970	Salivary secretion	13/832	93/8112	0.1539732330125931	0.7059635517515511	0.6802574532698998	84569/1471/6844/491/23439/146/490/477/5593/5566/4842/5578/91860	13
hsa05161	Hepatitis B	21/832	162/8112	0.154614616759993	0.7059635517515511	0.6802574532698998	9134/2002/5293/4773/4775/5599/8900/7534/1643/5296/148022/3845/3452/3716/1026/843/836/9586/10454/3718/5578	21
hsa04978	Mineral absorption	9/832	60/8112	0.15713821499784877	0.7059635517515511	0.6802574532698998	1317/491/54822/23439/490/341208/10568/477/26872	9
hsa04962	Vasopressin-regulated water reabsorption	7/832	44/8112	0.15934437950090763	0.7059635517515511	0.6802574532698998	6844/5869/8766/51164/9230/5566/9586	7
hsa05031	Amphetamine addiction	10/832	69/8112	0.16541480785829962	0.7059635517515511	0.6802574532698998	5534/817/2891/5530/5566/2903/9586/6804/5578/91860	10
hsa04911	Insulin secretion	12/832	86/8112	0.16755106218640656	0.7059635517515511	0.6802574532698998	885/6844/817/11069/23439/10242/477/3767/5566/9586/6804/5578	12
hsa05210	Colorectal cancer	12/832	86/8112	0.16755106218640656	0.7059635517515511	0.6802574532698998	5899/5293/2932/5599/1643/5296/10018/3845/83439/1026/836/5900	12
hsa04668	TNF signaling pathway	15/832	112/8112	0.17078199065152871	0.7059635517515511	0.6802574532698998	5293/9021/5599/5296/3726/602/6376/4217/257397/843/836/9586/10454/3383/192111	15
hsa04961	Endocrine and other factor-regulated calcium reabsorption	8/832	53/8112	0.17141011070942233	0.7059635517515511	0.6802574532698998	491/160/23439/490/8766/477/5566/5578	8
hsa02010	ABC transporters	7/832	45/8112	0.17314641449997853	0.7059635517515511	0.6802574532698998	64137/10060/64240/4363/94160/26154/89845	7
hsa04151	PI3K-Akt signaling pathway	42/832	354/8112	0.17526751084033834	0.7059635517515511	0.6802574532698998	9134/1019/5293/2932/2264/2790/1441/3655/54541/1277/3455/7534/1299/5296/1975/10018/5618/9863/1945/92579/1944/3845/1946/8516/5563/5519/2784/3452/3716/2066/3667/1026/2065/63923/4193/9586/598/3718/4915/23678/5578/23566	42
hsa04917	Prolactin signaling pathway	10/832	70/8112	0.1764742570791328	0.7059635517515511	0.6802574532698998	8651/5293/2932/9021/5599/5296/6464/5618/3845/9306	10
hsa04371	Apelin signaling pathway	18/832	139/8112	0.17830334738406142	0.7059635517515511	0.6802574532698998	4209/2771/2790/4899/8678/10891/3845/10365/8862/5563/2784/53632/22800/5566/5054/999/4842/91860	18
hsa04015	Rap1 signaling pathway	26/832	210/8112	0.17915691343543894	0.7059635517515511	0.6802574532698998	5217/5899/5293/5908/9693/2771/11069/2264/5296/9863/5584/1945/1944/2775/3845/1946/23094/260425/10451/2903/4301/999/5900/5578/23566/91860	26
hsa04670	Leukocyte transendothelial migration	15/832	114/8112	0.18843224926893173	0.7259135885646726	0.6994810536972358	4267/5293/5908/2771/11069/4478/5296/87/7414/50848/10451/4301/3383/58494/5578	15
hsa05170	Human immunodeficiency virus 1 infection	26/832	212/8112	0.19223174761931539	0.7259135885646726	0.6994810536972358	5534/5293/2771/2790/4773/4775/5599/5058/164/5296/1073/2775/3845/57144/85363/2784/5530/3452/162/836/598/10454/6892/3985/5578/91860	26
hsa04928	Parathyroid hormone synthesis, secretion and action	14/832	106/8112	0.19493104092908853	0.7259135885646726	0.6994810536972358	4209/4929/860/2771/6258/5144/4040/409/10568/1591/1026/5566/9586/5578	14
hsa04261	Adrenergic signaling in cardiomyocytes	19/832	150/8112	0.19574754808183262	0.7259135885646726	0.6994810536972358	70/817/2771/11069/491/783/23439/146/183/490/6330/5519/477/5566/7171/9586/782/5578/91860	19
hsa05166	Human T-cell leukemia virus 1 infection	27/832	222/8112	0.19884978033285305	0.7259135885646726	0.6994810536972358	6688/9134/1019/5534/2002/5293/4773/4775/5599/23373/8900/7514/5296/119504/3845/5530/9519/3716/6722/1026/5566/83447/9586/598/4801/3383/3718	27
hsa01522	Endocrine resistance	13/832	98/8112	0.2017142877727288	0.7259135885646726	0.6994810536972358	1019/5293/54567/5599/3714/5296/6464/3845/4851/1026/5566/4193/8202	13
hsa04925	Aldosterone synthesis and secretion	13/832	98/8112	0.2017142877727288	0.7259135885646726	0.6994810536972358	4929/817/491/23439/183/490/747/477/5566/466/9586/5578/91860	13
hsa00514	Other types of O-glycan biosynthesis	7/832	47/8112	0.20220280675284347	0.7259135885646726	0.6994810536972358	51809/2589/2590/2591/29954/283464/114805	7
hsa04964	Proximal tubule bicarbonate reclamation	4/832	23/8112	0.20491132618545396	0.7259135885646726	0.6994810536972358	23439/477/2744/2746	4
hsa04550	Signaling pathways regulating pluripotency of stem cells	18/832	143/8112	0.21129000077141943	0.7259135885646726	0.6994810536972358	3198/5293/2932/90/2264/7976/84333/5296/3720/3845/658/10637/9869/10336/3716/6498/3718/4762	18
hsa00562	Inositol phosphate metabolism	10/832	73/8112	0.2116011123785631	0.7259135885646726	0.6994810536972358	5305/5293/51763/55586/8396/8395/9562/253430/55300/23396	10
hsa04340	Hedgehog signaling pathway	8/832	56/8112	0.21164429531273585	0.7259135885646726	0.6994810536972358	53944/2932/1452/409/132884/2736/5566/1456	8
hsa05417	Lipid and atherosclerosis	26/832	215/8112	0.21272996402046296	0.7259135885646726	0.6994810536972358	5534/5293/5908/2932/817/4773/4775/5599/6258/5296/148022/3845/10010/1555/57534/5530/3452/4217/22926/10451/836/598/10454/3383/5578/91860	26
hsa04110	Cell cycle	16/832	126/8112	0.21798058444003818	0.7330375965027479	0.7063456566714347	9134/1019/2932/7027/8900/25/10926/7534/6502/10735/119504/7029/993/1026/4193/10274	16
hsa05163	Human cytomegalovirus infection	27/832	225/8112	0.21924689442227205	0.7330375965027479	0.7063456566714347	1019/5534/5733/2002/5293/2932/2771/2790/4773/4775/5296/2775/3845/6376/2784/5530/3452/3716/23365/1026/5566/836/4193/9586/6892/5578/91860	27
hsa04215	Apoptosis - multiple species	5/832	32/8112	0.2263935566213962	0.7349634696264925	0.708201403392677	5599/8678/10018/836/598	5
hsa00534	Glycosaminoglycan biosynthesis - heparan sulfate / heparin	4/832	24/8112	0.2274318429173659	0.7349634696264925	0.708201403392677	2135/3340/26229/26035	4
hsa05022	Pathways of neurodegeneration - multiple diseases	54/832	476/8112	0.230486966115317	0.7349634696264925	0.708201403392677	51465/84134/203228/517/5534/2932/817/11047/4725/5481/1452/7976/2891/342371/847/5599/79139/8678/11273/1340/25978/4040/5713/10121/6310/120892/2915/4741/125965/55567/3845/55967/2878/51164/10010/5690/4718/5530/7381/4217/55102/55860/29982/5701/83447/22926/2903/7326/836/598/4842/6804/5578/91860	54
hsa04658	Th1 and Th2 cell differentiation	12/832	92/8112	0.23092507806995535	0.7349634696264925	0.708201403392677	9794/5534/4773/54567/4775/5599/3594/3714/4851/5530/3716/3718	12
hsa05222	Small cell lung cancer	12/832	92/8112	0.23092507806995535	0.7349634696264925	0.708201403392677	9134/1019/5293/3655/6258/6502/1643/5296/5915/1026/836/598	12
hsa04935	Growth hormone synthesis, secretion and action	15/832	119/8112	0.2361169236646605	0.7351568003829932	0.7083876944380567	8651/5293/2932/9021/2771/5599/5296/6464/8660/3726/3845/3667/5566/9586/5578	15
hsa05135	Yersinia infection	17/832	137/8112	0.23747768008760858	0.7351568003829932	0.7083876944380567	5293/2932/4773/4775/5599/653857/4210/7456/5296/148022/6196/8395/23365/10451/2212/10454/23396	17
hsa04932	Non-alcoholic fatty liver disease	19/832	155/8112	0.23778536984344203	0.7351568003829932	0.7083876944380567	5293/2932/9021/4725/5599/1340/5296/10018/8660/125965/55967/5563/4718/7381/9370/4217/53632/3667/836	19
hsa04216	Ferroptosis	6/832	41/8112	0.2399124982357532	0.7351568003829932	0.7083876944380567	9474/5094/94033/2729/10162/23657	6
hsa04510	Focal adhesion	24/832	201/8112	0.24348120061181147	0.7351568003829932	0.7083876944380567	2002/5293/5908/2932/3655/5599/4659/1277/5058/1299/5923/5296/6464/87/8516/57144/64098/7414/8395/2534/10451/63923/23396/5578	24
hsa05202	Transcriptional misregulation in cancer	23/832	192/8112	0.24431192761972584	0.7351568003829932	0.7083876944380567	6688/860/5087/8900/6258/5077/905/2078/861/1643/3087/8864/4297/51804/2530/1026/8464/3207/466/4193/4221/598/51274	23
hsa05110	Vibrio cholerae infection	7/832	50/8112	0.2489145489600874	0.7352605569447388	0.7084876729345073	245972/534/528/5566/55176/526/5578	7
hsa00450	Selenocompound metabolism	3/832	17/8112	0.2501301169733532	0.7352605569447388	0.7084876729345073	10587/118672/4548	3
hsa04330	Notch signaling pathway	8/832	59/8112	0.25509685658415004	0.7352605569447388	0.7084876729345073	9794/342371/54567/3714/6310/9612/4851/23220	8
hsa04723	Retrograde endocannabinoid signaling	18/832	148/8112	0.2561068713974727	0.7352605569447388	0.7084876729345073	2560/4725/2771/2790/2891/5599/57030/2915/2775/747/55967/4718/2784/57406/3760/5566/5578/2558	18
hsa04919	Thyroid hormone signaling pathway	15/832	121/8112	0.25645934360459405	0.7352605569447388	0.7084876729345073	5293/2932/6258/7067/23439/5296/3845/1734/4851/477/5566/116931/4193/8202/5578	15
hsa05412	Arrhythmogenic right ventricular cardiomyopathy	10/832	77/8112	0.2623849771204246	0.7352605569447388	0.7084876729345073	3655/6443/783/1605/1829/1756/2697/8516/83439/782	10
hsa00330	Arginine and proline metabolism	7/832	51/8112	0.26517477262150124	0.7352605569447388	0.7084876729345073	8974/5033/65263/2628/217/4842/384	7
hsa03020	RNA polymerase	5/832	34/8112	0.26630093473251926	0.7352605569447388	0.7084876729345073	55718/10849/661/10622/51082	5
hsa05203	Viral carcinogenesis	24/832	204/8112	0.2673064278417889	0.7352605569447388	0.7084876729345073	9134/1019/5293/5922/10379/8900/7534/6502/245972/5296/87/3845/9734/9519/3716/6722/1026/5566/2965/836/2961/4193/9586/3718	24
hsa04730	Long-term depression	8/832	60/8112	0.2701674168281966	0.7352605569447388	0.7084876729345073	2771/2891/2775/3845/5519/5593/4842/5578	8
hsa05416	Viral myocarditis	8/832	60/8112	0.2701674168281966	0.7352605569447388	0.7084876729345073	6443/25/1605/1756/2534/940/836/3383	8
hsa04924	Renin secretion	9/832	69/8112	0.27349639969689027	0.7352605569447388	0.7084876729345073	5534/2771/183/1909/5593/5530/5566/1508/91860	9
hsa00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	4/832	26/8112	0.2740999765326632	0.7352605569447388	0.7084876729345073	5277/10026/80235/54965	4
hsa05205	Proteoglycans in cancer	24/832	205/8112	0.2754450424808085	0.7352605569447388	0.7084876729345073	2002/5293/817/7976/4659/4478/1277/29102/5058/5296/1975/8826/3845/7078/2066/23365/22800/1026/5566/10451/2065/836/4193/5578	24
hsa05414	Dilated cardiomyopathy	12/832	96/8112	0.2777157703795697	0.7353913599651005	0.7086137130527126	70/3655/6443/783/183/1605/1756/8516/5566/7171/7273/782	12
hsa05120	Epithelial cell signaling in Helicobacter pylori infection	9/832	70/8112	0.2878111420503297	0.75607530173539	0.7285444949143685	5599/5058/245972/534/50848/528/836/526/58494	9
hsa05206	MicroRNAs in cancer	35/832	310/8112	0.29688382827378434	0.7590332411772633	0.73139472754559	9134/8651/7329/5293/7976/90427/25/1788/54541/5296/6464/10018/4194/1945/8660/1944/4363/3845/1946/7078/5292/4851/7431/2744/10642/6659/993/1591/3667/1026/2065/63923/836/4193/5578	35
hsa04966	Collecting duct acid secretion	4/832	27/8112	0.2980111668525745	0.7590332411772633	0.73139472754559	245972/534/528/526	4
hsa00564	Glycerophospholipid metabolism	12/832	98/8112	0.302163595576427	0.7590332411772633	0.73139472754559	253558/2819/196051/8525/10162/10554/160851/81579/9926/56261/54947/26279	12
hsa05231	Choline metabolism in cancer	12/832	98/8112	0.302163595576427	0.7590332411772633	0.73139472754559	5293/5599/5296/8525/3845/160851/8395/6584/56261/5900/23396/5578	12
hsa04630	JAK-STAT signaling pathway	19/832	162/8112	0.3022300828955462	0.7590332411772633	0.73139472754559	8651/5293/9021/1441/10379/5771/3594/3455/5296/5618/2670/5292/9306/3452/3716/1026/163702/598/3718	19
hsa05235	PD-L1 expression and PD-1 checkpoint pathway in cancer	11/832	89/8112	0.3026960357564917	0.7590332411772633	0.73139472754559	5534/5293/27436/4773/4775/5296/148022/3845/5530/3716/940	11
hsa00500	Starch and sucrose metabolism	5/832	36/8112	0.3076052410676603	0.759830856667131	0.7321632996347296	5236/92579/2821/8908/283209	5
