ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0050890,cognition,195/5901,385/18112,9.720109785833957e-14,5.824113054402873e-11,4.0312876374932415e-11,84686/24483/54278/25051/25446/266734/64440/29424/102550344/65272/83709/315606/364786/685474/363071/116638/29477/140447/114705/65027/289820/311450/501099/116595/289201/29335/297514/24410/313558/360904/29582/29560/81722/294318/79212/24654/305540/296467/60568/29691/25012/307206/25229/140908/25049/56718/64457/83805/25139/25590/83572/29707/300772/50592/360616/29256/64622/361367/24482/171115/116508/25699/24448/60324/84550/170915/25521/286928/54239/29431/314322/89816/171093/305265/60391/25149/361585/140448/680427/24316/81661/309532/311730/140610/24525/25152/25679/311443/29411/25248/59326/81648/50557/64033/59312/680647/499497/24766/25342/84009/29619/24408/64865/307916/25742/499073/24494/54276/24718/116967/54323/113911/54226/81517/192256/25195/25085/29737/360606/29527/363720/25509/24225/25298/25675/304883/81672/24329/81737/114090/25495/171373/83840/301164/308435/60445/64030/315346/364634/287005/305434/24516/293614/361309/313633/24511/311055/311860/65032/81751/24807/83722/310392/298504/170899/24418/24922/288475/24592/499529/25553/296078/83532/54234/29386/25054/24693/89828/29410/25550/140568/301309/360742/58814/25324/287476/24417/85268/66028/366274/282838/24681/29290/24925/25050/60582/679906/29716/292804/688705/364674/445271/64443/360645/311191,195
GO:0042391,regulation of membrane potential,236/5901,488/18112,1.71101320015515e-13,9.397740001852161e-11,6.504851938133702e-11,25722/65195/27150/266734/114245/83721/315611/367302/24392/24602/65272/315606/116491/65023/29701/29219/25456/116470/688993/24412/25297/309953/116638/29628/29710/29477/140447/25650/25369/296374/29335/116502/24410/25177/171131/293860/25468/25471/29738/58971/24414/25505/288995/63883/365228/114032/29553/29753/29629/59324/117028/25103/171104/24660/24185/303926/307206/25229/66026/81721/140908/25049/65206/56718/499461/83805/81666/25590/114115/29707/24214/50646/29694/50592/25327/29480/29571/114850/309135/25101/691431/641520/24817/25398/25521/312896/117542/54239/171571/690575/60391/25399/140448/313564/117096/29209/192249/24316/65178/85275/497815/58942/24242/24244/50663/361705/29272/498922/294715/287110/363159/25248/89843/79246/24397/50557/307562/291760/361967/24166/59312/81632/497770/24782/81658/192247/56768/64120/24948/499497/297480/25041/81574/24766/64830/245956/24408/309757/295922/315644/294961/29693/266976/81657/116643/65025/681190/24718/54240/54226/58950/140675/29712/29708/25601/24401/64371/24947/25548/117018/252857/65198/24224/25576/24225/25298/689172/24596/24406/29884/298487/89808/684516/309242/114244/56827/24516/84685/50564/25470/361833/29718/50563/26955/24807/81662/295455/25411/170899/24418/24922/64513/25592/499529/298521/116600/100233213/304514/59266/691246/29386/25054/25252/25404/140933/246153/690252/171146/290533/29495/100910104/308572/24613/66028/65024/366274/113995/65187/29290/360718/29705/24925/60582/29716/29709/29659/688705/362524/25591/689560/84012/64443/24888/63997/25238/311191,236
GO:0007517,muscle organ development,182/5901,356/18112,2.1931956504552617e-13,1.1119501947808177e-10,7.69660724621304e-11,24483/24708/114107/24392/25367/259241/64204/313575/64619/685867/363071/291228/29710/308913/680066/306934/29275/498440/25177/362825/690286/686019/64665/117279/113983/312781/282635/29148/497991/297333/296511/29279/288057/301676/24660/64444/303991/140908/289229/81649/117273/24914/289754/114115/83689/361065/25389/307403/308738/302920/362624/311098/171356/679028/366960/29657/641520/360503/682930/312495/170915/314322/117558/114502/84580/84353/29733/362733/303965/366360/315294/60584/297748/361688/497078/361927/64512/155430/679869/24404/85489/25639/290925/24948/499497/297480/25546/362219/680712/361400/362895/81710/29619/287765/81507/309757/25742/295929/24338/691556/25271/309772/363425/364069/25157/58967/54240/314930/25714/29155/29737/81518/257649/308759/114634/291445/59112/79558/299138/313757/24224/24326/24225/113984/114487/25675/24596/114090/293677/25495/25296/83840/58868/316052/81516/25496/84046/25654/312897/361256/315962/29152/26956/309459/114208/54299/689710/311332/117041/337868/24592/50554/114503/303181/364706/29216/25698/25404/29410/360737/64529/296345/84582/298652/246297/288762/24585/300673/308572/361807/113995/84010/313173/360718/25420/364674/155437/25273/689560/316573/24837/688999,182
GO:0032535,regulation of cellular component size,203/5901,410/18112,5.208949924952947e-13,2.452299211097491e-10,1.697412704868126e-10,360272/65172/93667/361764/25183/315121/292887/364206/25595/81531/116667/302965/114514/311384/315196/84360/297518/301346/25751/29477/303342/501099/288669/316369/54227/29560/691418/83620/65047/300754/313020/100910872/308069/308864/303901/303298/25416/29409/24855/117028/171572/25293/24185/361828/66026/298584/310695/300519/84394/140908/65206/56718/117273/29501/83572/50646/171287/315655/64226/25523/290562/296789/316521/64622/114850/691149/84609/691209/303206/29254/691317/362790/100910729/369016/361324/294797/363067/309376/81521/170915/117542/29431/89816/25690/81504/361517/365396/25529/306941/304282/296710/24882/266733/59326/299012/312927/50557/311846/360854/79121/296935/315348/59312/170911/497078/29751/81732/29456/307833/56768/317420/307940/65050/360921/26295/307482/288369/296787/293042/288077/24716/364395/171355/293410/305589/298006/311647/679934/303653/362919/170538/25065/310131/501069/300838/24225/303823/25240/171373/60445/83629/301511/84685/690853/690516/301737/317435/361256/301709/300231/311860/282834/312915/286758/295378/314979/114523/308739/24170/313866/299909/116671/303181/299331/363142/360776/289257/65261/25252/140933/25676/363875/140585/58814/304816/79253/310641/50687/64303/25566/171119/296558/84005/29465/361244/298399/24171/310630/81917/309280/363235/362645/83527/306790/313838/29324/299799/100360427/170845/140590/361167/300228/314397,203
GO:0050803,regulation of synapse structure or activity,146/5901,273/18112,5.983274006092627e-13,2.6290505982771e-10,1.8197550556073996e-10,353230/294380/171393/64353/303599/309659/25479/688721/313156/29219/306147/299236/117523/317235/116638/308913/289820/192183/296374/297514/24410/266777/287989/29755/287986/65047/170641/303222/29629/24855/25466/25012/295695/65096/140908/81649/117273/24874/83572/171287/685472/280670/64622/114850/113970/362235/79011/305227/29491/287418/117542/286928/54239/89816/171093/60391/361585/117096/56725/25529/65178/497815/56029/498922/50557/79121/29650/59312/309349/81732/25513/307940/679886/24948/499497/25342/84009/171574/297357/24408/25147/64865/366205/246217/117282/24338/500280/499668/307865/316539/266976/116643/65025/54276/24718/54323/54248/54226/81514/302473/362173/114634/25614/363720/252857/362876/299138/24225/306439/291388/171447/192126/282587/58868/50677/84685/24791/313633/311055/311860/309459/317181/26955/310392/361601/25325/114523/25592/171116/290467/116671/303181/306183/29386/25054/83501/500865/301309/296558/360406/310630/316205/24245/83527/306790/432361,146
GO:0050807,regulation of synapse organization,142/5901,265/18112,1.0161365021809327e-12,4.1858473036715796e-10,2.897326052929054e-10,353230/294380/171393/64353/303599/309659/25479/688721/313156/29219/306147/299236/117523/317235/308913/289820/192183/296374/297514/24410/266777/287989/29755/287986/65047/170641/303222/24855/25466/25012/295695/65096/140908/81649/117273/24874/83572/171287/685472/280670/64622/114850/113970/362235/79011/305227/29491/287418/117542/286928/54239/89816/171093/60391/361585/117096/56725/25529/65178/497815/56029/498922/50557/79121/29650/59312/309349/81732/25513/307940/679886/24948/499497/25342/84009/171574/297357/24408/64865/366205/246217/117282/24338/500280/499668/307865/316539/266976/116643/65025/54276/24718/54323/54248/54226/81514/302473/362173/114634/25614/363720/252857/362876/299138/24225/306439/291388/171447/192126/282587/58868/50677/84685/24791/313633/311055/311860/309459/317181/26955/310392/361601/25325/114523/25592/171116/290467/116671/303181/306183/29386/25054/83501/301309/296558/360406/310630/316205/24245/83527/306790/432361,142
GO:0001764,neuron migration,111/5901,194/18112,1.1827793712172027e-12,4.585705197466225e-10,3.1740964674026974e-10,54278/315546/93667/24392/317268/64186/117536/309659/366951/310753/299236/315217/85471/29477/501099/293012/501145/293860/308690/304913/300754/363412/308444/170641/310533/29753/25159/58935/306844/361103/84394/140908/310062/100294508/83572/260326/306759/311901/361324/316091/266729/314941/25125/299996/25149/83836/300954/60328/24316/100362548/84353/498596/309156/305719/287110/302396/305581/81735/29751/307940/85489/65050/499497/497881/83466/295382/297357/64021/308718/25400/117232/24370/24718/83465/685707/81517/81740/360606/304900/25614/306534/116554/25509/113984/25298/306439/315151/192126/140942/313772/312703/360663/81808/306417/114523/116671/299331/25054/89828/300128/288821/84422/363875/310641/361244/25663/24245/366229/170845/500048/295475,111
GO:0016358,dendrite development,166/5901,324/18112,1.9702465667705316e-12,7.214386178658097e-10,4.993595684434786e-10,84686/85272/83721/25595/64353/303599/363026/117536/83709/317235/289820/192352/296374/287989/313558/316369/300759/50686/83620/300754/25696/310533/303222/24855/25466/306844/303259/84394/140908/56718/117273/317598/83572/291209/29457/291709/25537/280670/114850/25101/29704/192362/29491/266729/299996/25398/117542/286928/54239/29431/89816/315609/361585/117096/25529/171086/56029/25152/309156/305719/287110/303477/50557/79121/29650/314942/59312/289400/79249/29751/315840/81732/29456/192247/307940/266802/24948/499497/309957/24413/309902/299818/287545/84009/171574/302863/297357/304297/24408/246217/680835/117282/24338/312299/305589/25400/304522/25261/316539/311647/24718/83465/54323/54226/362173/252857/362876/500666/116554/25576/24225/304883/307348/24596/292732/84016/171373/192126/282546/25262/25615/84685/58946/361555/170673/171026/83462/313633/116665/24511/311860/309459/26955/311462/83722/298504/116562/288563/316395/114523/171116/116671/306183/29386/25054/116744/140933/301309/305497/363875/171119/29495/25671/296558/361244/360406/367073/290426/24245/292756/83527/306790/299799/116478/113976/314961,166
GO:0001505,regulation of neurotransmitter levels,145/5901,274/18112,2.09397515683314e-12,7.263889609835381e-10,5.02786057047913e-10,65153/64440/83721/29190/81531/83709/24380/29219/116470/81820/171337/100188944/25075/116638/296083/81803/25750/24803/25369/116595/81022/29755/24957/171131/85426/29542/295217/366432/79212/64665/25505/361342/303351/78966/24387/29691/25012/171104/81721/140908/116728/290986/25590/289754/114115/25549/116508/114850/25101/25699/116657/25731/361651/25398/64832/25531/54239/29431/25130/60391/24473/117101/24316/65178/58942/84573/24242/24244/50663/29504/60442/58976/29411/25248/309207/60564/60590/499903/81632/315840/83589/56768/298771/24948/499497/25187/83511/64830/29392/29597/24379/116509/29693/257648/25400/499073/266976/65025/83834/303183/25085/65198/362876/291133/81672/24805/362842/140591/684516/84023/24415/63840/84685/295347/60565/266806/24511/299156/65032/29718/191595/117556/29316/25716/24592/117559/25553/289727/116600/25054/312166/308742/64630/24417/85268/66028/81717/307309/24681/29716/688705/84012/24888/63997/116691,145
GO:0007612,learning,111/5901,197/18112,4.585910591230492e-12,1.5112868353400088e-9,1.0460703422312082e-9,84686/25051/25446/266734/29424/83709/315606/363071/140447/114705/289820/311450/501099/116595/29335/24410/360904/29560/79212/24654/296467/60568/29691/25012/307206/140908/25049/56718/64457/29707/300772/360616/29256/116508/25699/24448/60324/84550/54239/29431/314322/171093/60391/361585/140448/680427/24316/81661/309532/24525/25152/311443/29411/59326/81648/59312/680647/84009/29619/24408/307916/499073/54276/24718/54323/113911/54226/25195/25085/29527/24225/25298/25675/304883/81672/25495/171373/308435/60445/64030/364634/24516/293614/313633/24511/311055/311860/24807/310392/24418/24922/288475/24592/296078/83532/54234/29386/25054/24693/25550/140568/301309/287476/24417/85268/366274/688705/445271/64443/360645/311191,111
GO:0006836,neurotransmitter transport,138/5901,260/18112,5.3399482077633795e-12,1.6759808874937348e-9,1.16006694398228e-9,65153/64440/83721/29190/81531/83709/29219/116470/81820/171337/100188944/25075/116638/296083/81803/24803/25369/116595/81022/171131/295217/366432/79212/64665/25505/361342/303351/24387/25012/171104/81721/140908/60423/116728/25590/289754/114115/25549/116508/114850/25101/116657/25731/361651/25398/64832/25531/54239/29431/25130/60391/24473/171086/117101/24316/65178/58942/84573/24242/24244/50663/29504/60442/58976/29411/25248/60564/60590/499903/315840/83589/56768/298771/24948/499497/25187/83511/64830/29392/29597/116509/29693/305309/257648/25400/499073/266976/65025/83834/303183/25085/65198/362876/81672/60422/24805/362842/140591/83612/24311/684516/84023/24415/63840/84685/295347/60565/29464/266806/24511/299156/65032/29718/191595/117556/29316/25716/24592/117559/25553/289727/116600/25054/312166/308742/64630/50690/24417/66028/81717/307309/24681/29716/688705/84012/24888/63997/116691,138
GO:0021537,telencephalon development,172/5901,342/18112,5.9907189404880764e-12,1.7595576821208597e-9,1.2179164561422362e-9,84686/54278/360272/360459/314423/315546/29424/317268/64186/309659/25431/25689/366669/500137/363062/64619/303311/315059/29227/140447/501099/289201/24410/287989/117182/29560/29542/293860/25108/78974/29588/303547/65047/24654/300754/312781/311169/25696/29753/25416/79225/306844/24706/291556/361103/84394/140908/116549/290986/310062/117273/24470/297893/83572/260326/24214/287659/307403/306594/100910202/24954/311901/84609/691317/300948/266729/25551/363630/83836/140448/680427/25529/24316/84509/84353/498596/309156/305719/24950/303477/306562/140588/50557/309025/305581/59312/29751/245921/307940/266802/499497/297480/25342/171145/29619/25744/24408/25147/58853/117282/312299/24370/59265/24705/24718/81517/313929/25085/301295/29642/29680/313757/24224/25509/307740/25240/24329/25393/292732/25495/25296/83612/311071/192126/498949/84358/60445/316052/310698/360773/58946/299284/171026/313633/360801/114120/312703/26956/26955/311462/81808/310392/307724/298504/24592/116671/303181/291023/25587/29386/171438/25054/83501/116744/29577/363875/140585/315135/361789/266603/84005/365748/308309/309280/499593/170845/29375/500048/25107/25273/24888/64677,172
GO:0031345,negative regulation of cell projection organization,122/5901,223/18112,6.293545458685993e-12,1.7595576821208597e-9,1.2179164561422362e-9,360272/25289/361764/25183/301575/114107/24388/25595/81531/363026/310753/311384/303311/301346/25751/361227/24410/50686/303476/293860/295217/83620/65047/116659/171357/299824/301363/303901/311169/24387/310533/303222/303298/29409/24855/24660/66026/304007/298584/140908/117273/83572/306759/171287/367171/290562/679028/296789/84609/81823/303206/691317/361324/266729/60391/361585/25529/171086/24882/306825/50557/79121/81735/29751/81732/192247/360921/308942/171574/296787/25668/293042/313308/246217/305589/298006/25261/316539/54226/360606/170538/25614/81659/501033/25576/24596/79128/260321/60445/690853/81651/84510/313633/24511/300231/81808/306141/171088/114523/308739/266611/116671/303181/363142/360546/116744/494343/140933/305156/29577/140585/25677/310641/361244/360406/690369/310630/309280/685425/306790/361634/291713,122
